date,share_price,OECD_CLI_index,CSI_index,gdp_per_capita_residual,gdp_per_capita_rollstd12,PPI_diff1,gdp_per_capita_diff1,gdp_per_capita_diff3,gdp_per_capita_pct_change1,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,unemployment_rate,PPI,gdp_per_capita,CSI_index_trend,OECD_CLI_index_trend,PPI_CPI_diff,3_months_rate_rollmin12,INDPRO_rollstd12,PPI_rollstd12,3_months_rate_diff3,OECD_CLI_index_diff1,CSI_index_rollmin12,OECD_CLI_index_diff3,OECD_CLI_index_residual,share_price_trend,CSI_index_lag6,unemployment_rate_rollstd6,PPI_rollstd6,OECD_CLI_index_rollmax12,CSI_index_rollmax6,INDPRO_diff3,unemployment_rate_diff3,CSI_index_rollmin6,OECD_CLI_index_pct_change1,10_year_rate_residual,CPI_anomaly,unemployment_rate_anomaly,share_price_anomaly,3_months_rate_anomaly,6_months_rate_anomaly,10_year_rate_anomaly,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability
2012-07-01,72.79951,99.6259600757681,72.3,-71.84785892890068,405.98927997178674,-7.899999999999977,-36.0,-36.0,-0.0006487655433411454,0.18047619047619048,0.09714285714285714,0.1457142857142857,228.59,97.8713,1.53,8.2,315.0,55454.0,76.25399141782837,99.78487513688324,86.41,0.01142857142857143,1.0359083197684948,3.2373764162561782,0.013333333333333336,-0.089096375045699,55.8,-0.29704151648410004,-0.1337042835129978,75.36402749343127,75.0,0.051639777949256234,3.036719721472055,99.9508278755349,79.3,0.43540000000000134,0.0,73.2,-0.0008935097488477206,-0.3356756743722926,0,0,0,0,0,0,0.14,0.16,0.0,0.04
2012-08-01,75.0352,99.5902797272439,74.3,-58.54299116983748,372.9199585058426,-2.1999999999999886,0.0,-36.0,0.0,0.1791304347826087,0.10260869565217391,0.14043478260869566,229.918,97.4525,1.68,8.1,312.8,55454.0,76.59506519416797,99.81611123770358,82.882,0.01142857142857143,0.9515134265102047,4.345975149483244,0.013063241106719373,-0.03568034852420965,55.8,-0.24058929375500782,-0.15617740830366245,76.11745075939216,75.3,0.040824829046163025,5.97084583623711,99.9508278755349,79.3,-0.20839999999999748,-0.09999999999999964,72.3,-0.0003581430833596855,-0.057273720299683806,0,0,0,0,0,0,0.16,0.06,0.02,0.06
2012-09-01,77.42225,99.6223837871563,78.3,-42.61352770303347,314.63691194944073,-0.10000000000002274,0.0,-36.0,0.0,0.17105263157894737,0.10526315789473684,0.13736842105263158,231.015,97.381,1.72,7.8,312.7,55454.0,76.82939983896475,99.8513050707226,81.685,0.01142857142857143,0.864152438631521,5.457181812369775,0.013834586466165408,0.03210405991239895,59.5,-0.0926726636575097,-0.13753978897005936,76.92798752203493,76.2,0.040824829046386374,7.157490249156873,99.9508278755349,79.3,-0.28530000000000655,-0.39999999999999947,72.3,0.00032236137904551043,0.02489835428659304,0,0,0,0,0,0,0.06,0.0,0.06,0.08
2012-10-01,77.60919,99.6966870729957,82.6,-229.27047995260364,211.20740559755845,-3.3000000000000114,-51.0,-51.0,-0.0009196811771918778,0.17333333333333334,0.10476190476190476,0.14904761904761904,231.638,97.7193,1.75,7.8,309.4,55403.0,77.08445347672624,99.89485725744538,77.76199999999997,0.01142857142857143,0.6968115714139795,6.308934261432591,0.0076190476190476225,0.07430328583940593,60.8,0.07072699722759523,-0.11147058316927883,77.8282389035783,76.4,0.16020819787597237,7.326299657178577,99.9508278755349,79.3,-0.15200000000000102,-0.39999999999999947,72.3,0.0007458493062979521,0.07759971610095984,0,0,0,0,0,0,0.0,0.02,0.04,0.12
2012-11-01,76.13493,99.7952786208221,82.7,-214.86385821795557,183.27845596706484,1.8000000000000114,0.0,-51.0,0.0,0.1715,0.0935,0.14450000000000002,231.249,98.0777,1.65,7.7,311.2,55403.0,77.45525309750296,99.95007035309025,79.951,0.01142857142857143,0.612305560166613,7.380297275768423,-0.009108695652173912,0.09859154782640189,63.7,0.20499889357820678,-0.09861333682813722,78.84290108677004,79.3,0.19748417658131562,6.59982322996413,99.9508278755349,82.6,0.6251999999999924,-0.39999999999999947,72.3,0.0009889149852513324,-0.08538977297611794,0,0,0,0,0,0,0.02,0.06,0.06,0.08
2012-12-01,78.39357,99.9196466328739,72.9,-205.40746217840933,140.88838801055317,2.400000000000034,0.0,-51.0,0.0,0.153,0.06999999999999999,0.11950000000000001,231.221,98.3101,1.72,7.9,313.6,55403.0,77.94813269990007,100.01801330099336,82.37900000000002,0.01142857142857143,0.4943257105409705,7.9535583803111765,-0.035263157894736843,0.12436801205180359,69.9,0.2972628457176114,-0.08860740796781386,79.96892693888338,73.2,0.22509257354845613,4.74004219391628,99.9508278755349,82.7,0.9291000000000054,0.10000000000000053,72.3,0.0012462314226742155,-0.12825312375508413,0,0,0,0,0,0,0.06,0.04,0.08,0.22
2013-01-01,81.92726,100.063403135689,73.8,141.99509609157394,58.17391634465256,-6.300000000000011,456.0,456.0,0.008230601230980295,0.13952380952380952,0.07428571428571429,0.10761904761904763,231.679,98.3342,1.91,8.0,307.3,55859.0,78.4753626164806,100.0971892414082,75.62100000000001,0.0345,0.4468309309225238,8.185278729445647,-0.030476190476190476,0.14375650281509422,72.3,0.3667160626932997,-0.07148192416642019,81.17177237121759,72.3,0.19407902170679694,1.9429359227999077,99.9508278755349,82.7,0.6148999999999916,0.20000000000000018,72.3,0.0014387210889894586,0.000854539400624521,0,0,0,0,0,0,0.04,0.06,0.12,0.3
2013-02-01,83.34364,100.210340233688,77.6,136.06836367893993,134.59118795895782,-4.800000000000011,0.0,456.0,0.0,0.15210526315789474,0.09894736842105263,0.12421052631578947,232.937,98.7941,1.98,7.7,302.5,55859.0,78.90869423616202,100.18400118730301,69.56299999999999,0.06999999999999999,0.45634733805544,8.720765013699799,0.005447368421052631,0.14693709799900034,72.3,0.41506161286589816,-0.048272690413753594,82.4091111270685,74.3,0.14719601443880037,2.4088724886910344,100.063403135689,82.7,0.7164000000000073,0.0,72.9,0.001468439943020483,-0.028540376988776872,0,0,0,0,0,0,0.06,0.08,0.08,0.04
2013-03-01,84.68098,100.334268216615,78.6,120.8619619967285,169.69248031718735,-2.3000000000000114,0.0,456.0,0.0,0.142,0.087,0.1145,232.282,99.1921,1.96,7.5,300.2,55859.0,79.16868779945503,100.27371476218465,67.91799999999998,0.06999999999999999,0.5402174855908931,8.828552165177621,0.017,0.12392798292700036,72.3,0.4146215837410949,-0.03207770578953273,83.65608585531191,78.3,0.11690451944500593,4.093287187592042,100.210340233688,82.7,0.8819999999999908,-0.40000000000000036,72.9,0.0012366785966198002,-0.16938701507153375,0,0,0,0,0,0,0.08,0.12,0.22,0.04
2013-04-01,85.15526,100.449583511154,76.4,-86.08169415643351,188.21916624738586,-1.0,55.0,55.0,0.0009846219946652024,0.11954545454545454,0.060000000000000005,0.09409090909090909,231.797,99.1065,1.76,7.6,299.2,55914.0,79.27127615623145,100.36149027260679,67.40299999999999,0.06999999999999999,0.5710835901734417,8.89257436223105,-0.014285714285714284,0.11531529453900191,72.3,0.3861803754650026,0.00038404177321638144,84.90904048318181,82.6,0.17511900715418635,5.152345744102487,100.334268216615,82.7,0.7723000000000013,-0.40000000000000036,72.9,0.0011493111634606201,-0.41673889955794485,0,0,0,0,0,0,0.12,0.08,0.3,0.1
2013-05-01,88.4166,100.563395150797,84.5,-108.64982756094832,213.69767655990037,-3.1999999999999886,0.0,55.0,0.0,0.11363636363636363,0.04409090909090909,0.08090909090909092,231.893,99.1839,1.93,7.5,296.0,55914.0,79.30812703836486,100.44326020810723,64.107,0.060000000000000005,0.6245131441918553,8.251221213558791,-0.05485645933014354,0.11381163964300356,72.3,0.35305491710900583,0.06144957385687633,86.17167903752441,82.7,0.18618986725025655,5.965791369698611,100.449583511154,82.7,0.38979999999999393,-0.20000000000000018,72.9,0.0011330225140293582,-0.2887227505523686,0,0,0,0,0,0,0.08,0.22,0.04,0.06
2013-06-01,86.20319,100.652634850682,84.1,-125.44019592202676,230.61452817084205,-1.6000000000000227,0.0,55.0,0.0,0.135,0.0505,0.0875,232.445,99.3897,2.3,7.5,294.4,55914.0,79.38712934190598,100.51632252606817,61.954999999999984,0.04409090909090909,0.673256445576869,7.797824094322242,-0.03649999999999999,0.08923969988499891,72.3,0.3183666340670044,0.1271038148439203,87.43567747993502,72.9,0.2097617696340342,6.360398310386672,100.563395150797,84.5,0.19760000000000844,0.0,72.9,0.0008873974446783617,-0.027423007716055103,0,0,0,0,0,0,0.22,0.3,0.04,0.1
2013-07-01,88.49967,100.705998864282,85.1,22.701155385970196,240.78111523112025,2.400000000000034,358.0,358.0,0.006402689845119269,0.11636363636363636,0.035454545454545454,0.07363636363636364,232.9,99.0814,2.58,7.3,296.8,56272.0,79.57562681149484,100.5794915373531,63.900000000000006,0.04409090909090909,0.718024710046981,7.363479702780889,-0.02454545454545455,0.05336401359998888,72.3,0.25641535312799135,0.17396731906087837,88.67529675454867,73.8,0.19663841605003976,4.637959321379246,100.652634850682,84.5,-0.025099999999994793,-0.2999999999999998,73.8,0.0005301799965709009,0.18009148570653544,0,0,0,0,0,0,0.3,0.04,0.1,0.18
2013-08-01,88.94305,100.73593973994,82.1,23.79413808399113,288.911541453903,2.3999999999999773,0.0,358.0,0.0,0.12000000000000001,0.04363636363636363,0.07181818181818182,233.456,99.6543,2.74,7.2,299.2,56272.0,79.87421402353151,100.63282315556373,65.744,0.035454545454545454,0.7218289411092388,7.257864073473971,-0.00045454545454545747,0.0299408756579993,72.9,0.1725445891429871,0.1943480183490749,89.86093587908779,77.6,0.13291601358252086,2.990930735869377,100.705998864282,85.1,0.47040000000001214,-0.2999999999999998,76.4,0.00029730975309960606,0.3635926525997526,0,0,0,0,0,0,0.04,0.04,0.06,0.04
2013-09-01,90.11507,100.748381547154,77.5,29.390054617491842,314.36598049782003,0.6999999999999886,0.0,358.0,0.0,0.1105,0.016,0.0415,233.544,100.161,2.81,7.2,299.9,56272.0,80.18145908853685,100.6772136989564,66.35599999999997,0.035454545454545454,0.7105893270645204,6.928132154588903,-0.0345,0.01244180721400312,72.9,0.0957466964719913,0.17744645103087464,90.98923500824344,78.6,0.1505545305418241,2.2500370367547267,100.73593973994,85.1,0.7712999999999965,-0.2999999999999998,76.4,0.00012350911944758458,0.3721234897497072,0,0,0,0,0,0,0.04,0.1,0.1,0.04
2013-10-01,92.16814,100.753200310571,73.2,198.76710906185326,322.5582399803151,-1.6999999999999886,370.0,370.0,0.006575206141598011,0.1140909090909091,0.04727272727272727,0.07590909090909091,233.669,100.082,2.62,7.2,298.2,56642.0,80.38839740760832,100.71403671513788,64.53099999999998,0.016,0.6997690165950851,6.35125256078223,0.011818181818181818,0.0048187634170062665,72.9,0.047201446289008686,0.1298730173981113,92.09546783591318,76.4,0.17224014243685817,2.183956654049702,100.748381547154,85.1,1.0005999999999915,-0.09999999999999964,76.4,4.782968562877521e-05,0.14583347027576732,0,0,0,0,0,0,0.1,0.06,0.18,0.12
2013-11-01,94.64922,100.758670122188,75.1,196.02537482988555,358.5671295043763,0.4000000000000341,0.0,370.0,0.0,0.1163157894736842,0.06789473684210527,0.09842105263157895,234.1,100.3158,2.72,6.9,298.6,56642.0,80.48439593344361,100.74478236314202,64.50000000000003,0.016,0.6635900347638832,6.057220834867933,0.02425837320574164,0.005469811616990228,72.9,0.022730382247999614,0.06455763508866141,93.20727366503085,84.5,0.14719601443880687,2.0711510487571694,100.753200310571,85.1,0.6614999999999895,-0.2999999999999998,73.2,5.428920967398554e-05,0.12207362702170288,0,0,0,0,0,0,0.06,0.1,0.04,0.1
2013-12-01,95.09109,100.752399102537,82.5,183.93238089347142,360.32977319659426,-0.30000000000001137,0.0,370.0,0.0,0.12714285714285714,0.06666666666666668,0.09523809523809523,234.719,100.5175,2.9,6.7,298.3,56642.0,80.52682270935175,100.77075014881665,63.58100000000002,0.016,0.6603871689774226,5.271959844876924,0.05066666666666668,-0.006271019650995413,72.9,0.004017555383001081,-0.018913333586155545,94.32090239944606,84.1,0.19407902170680325,1.9856988694415425,100.758670122188,85.1,0.35649999999999693,-0.5,73.2,-6.223801528337791e-05,0.16557567657570527,0,0,0,0,0,0,0.1,0.18,0.04,0.1
2014-01-01,95.98233,100.739838302946,81.2,-312.3279073010708,328.39807467751876,1.1999999999999886,-297.0,-297.0,-0.00524345891741107,0.11,0.043333333333333335,0.06904761904761905,235.288,100.1599,2.86,6.6,299.5,56345.0,80.59427421942111,100.79291259139056,64.21199999999999,0.016,0.6668583100458841,3.291817219408581,-0.003939393939393937,-0.012560799591000205,73.2,-0.01336200762500539,-0.1012967253238628,95.41014666653473,85.1,0.23166067138526186,1.0469001863127159,100.758670122188,85.1,0.07789999999999964,-0.6000000000000005,73.2,-0.00012466998009863506,0.12848488808305358,0,0,0,0,0,0,0.18,0.04,0.12,0.12
2014-02-01,95.36447,100.755801323095,81.6,-335.4375718209558,316.0578557466506,0.30000000000001137,0.0,-297.0,0.0,0.11157894736842106,0.05263157894736842,0.08105263157894738,235.547,100.9168,2.71,6.7,299.8,56345.0,80.76959147559785,100.81196086669974,64.25300000000001,0.016,0.5836691557112956,2.1077059193252206,-0.015263157894736853,0.01596302014900175,73.2,-0.002868799092993868,-0.13926309789755464,96.43008768865835,82.1,0.2732520204255969,0.6892024376783158,100.758670122188,82.5,0.6009999999999991,-0.20000000000000018,73.2,0.00015845786947754625,-0.021882947781656892,0,0,0,0,0,0,0.04,0.04,0.1,0.16
2014-03-01,97.53705,100.801380582452,80.0,-359.949844242954,297.25597325152756,-2.5,0.0,-297.0,0.0,0.12238095238095237,0.05238095238095238,0.07857142857142857,236.028,101.8942,2.72,6.7,297.3,56345.0,81.13965385946271,100.82827606630492,61.27200000000002,0.016,0.6253245084183902,1.7660733709134255,-0.014285714285714297,0.045579259356998136,73.2,0.04898147991499968,-0.12435223733476164,97.35446019853447,77.5,0.26394443859773065,0.7713624310930384,100.758670122188,82.5,1.3766999999999996,0.0,73.2,0.00045237354830662824,-0.036569003209098394,0,0,0,0,0,0,0.04,0.12,0.1,0.12
2014-04-01,98.45526,100.857801007578,84.1,-11.59619111748907,270.64909350583076,0.0,623.0,623.0,0.011056881710888256,0.10333333333333333,0.030952380952380953,0.05333333333333334,236.468,101.9928,2.71,6.2,297.3,56968.0,81.75892238135256,100.84173921667204,60.83200000000002,0.016,0.8332064404573224,1.6852299546157998,-0.012380952380952381,0.056420425126006535,73.2,0.11796270463200642,-0.07273763527105359,98.16144897857974,73.2,0.2190890230020778,0.9152413161392602,100.801380582452,82.5,1.8329000000000093,-0.39999999999999947,73.2,0.0005597187736914311,0.05097519150942498,0,0,0,0,0,0,0.12,0.1,0.12,0.14
2014-05-01,99.72694,100.907007163134,81.9,-41.998752076637174,305.20349644092045,1.099999999999966,0.0,623.0,0.0,0.0919047619047619,0.03238095238095238,0.05190476190476191,236.918,102.3836,2.56,6.3,298.4,56968.0,82.637699142463,100.85159504548852,61.48199999999997,0.016,0.94832478273842,1.661575557495869,-0.02025062656641604,0.049206155555992837,73.2,0.1512058400389975,-0.0033535038211311985,98.84957517978731,75.1,0.2338090388900153,1.0595596570124242,100.857801007578,84.1,1.4668000000000063,-0.40000000000000036,75.1,0.000487876545635757,-0.030731572379517402,0,0,0,0,0,0,0.1,0.1,0.16,0.12
2014-06-01,102.1338,100.942015625024,82.5,-79.01779019562673,310.1860023565489,3.400000000000034,0.0,623.0,0.0,0.09904761904761905,0.03571428571428571,0.060476190476190475,237.231,102.735,2.6,6.1,301.8,56968.0,83.69733978993496,100.85650175337729,64.56900000000002,0.016,1.056096989775742,1.5471136370658036,-0.01666666666666667,0.035008461890001286,73.2,0.14063504257200066,0.07341128824292298,99.44430916791823,82.5,0.2250925735484701,1.0576703960914655,100.907007163134,84.1,0.8408000000000015,-0.6000000000000005,80.0,0.0003469378675893253,0.0561886725956926,0,0,0,0,0,0,0.1,0.12,0.12,0.48
2014-07-01,102.8774,100.958610088492,81.8,202.21506533529464,287.14017007386826,-4.699999999999989,568.0,568.0,0.009970509759865243,0.10272727272727274,0.026363636363636363,0.05954545454545455,237.498,102.9632,2.54,6.2,297.1,57536.0,84.83124997764789,100.85484333299469,59.60200000000003,0.016,1.159644433061919,1.3865970990471284,-0.00458874458874459,0.01659446346799598,73.2,0.1008090809139901,0.14357034590292983,99.97556516771957,81.2,0.26583202716503956,1.7244322737551798,100.942015625024,84.1,0.9703999999999979,0.0,80.0,0.00016439599868545152,0.04890823507789266,0,0,0,0,0,0,0.12,0.16,0.14,1.66
2014-08-01,101.5284,100.959337752927,82.5,149.05778987502708,387.4920429255881,1.099999999999966,0.0,568.0,0.0,0.09952380952380951,0.032857142857142856,0.05238095238095238,237.46,102.7688,2.42,6.1,298.2,57536.0,85.9732125330061,100.8450359591981,60.73999999999998,0.016,1.1705583636224952,1.3503086066776486,0.0004761904761904773,0.0007276644350042716,73.2,0.052330589793001536,0.19274161493152064,100.46843842705746,81.6,0.2658320271650408,1.8627041275436982,100.958610088492,84.1,0.38519999999999754,-0.20000000000000018,80.0,7.2075520292091966e-06,0.06811579560765191,0,0,0,0,0,0,0.16,0.12,0.12,2.32
2014-09-01,102.3879,100.946473792448,84.6,91.86609980629146,440.0490589010795,-0.5,0.0,568.0,0.0,0.10095238095238096,0.02,0.04380952380952381,237.477,103.0641,2.53,5.9,297.7,57536.0,87.08559050834208,100.82533269327386,60.222999999999985,0.016,1.154427612201465,1.3531108937716425,-0.015714285714285712,-0.012863960478995295,73.2,0.004458167424004955,0.21137529867459648,100.93082079027033,80.0,0.22509257354847584,1.7717223259025645,100.959337752927,84.1,0.32909999999999684,-0.1999999999999993,80.0,-0.0001274172430734133,0.21944283700782252,0,0,0,0,0,0,0.12,0.14,0.48,2.0
2014-10-01,98.07211,100.915525428388,86.9,-12.023786827165168,461.4420331930014,0.6000000000000227,166.0,166.0,0.0028851501668520907,0.09681818181818182,0.01681818181818182,0.05045454545454546,237.43,103.0764,2.3,5.7,298.3,57702.0,88.16481429019515,100.79385309452103,60.870000000000005,0.02,1.1734824925077527,1.3244781705172894,-0.009545454545454544,-0.030948364060009226,73.2,-0.04308466010400025,0.19627327608384348,101.34264424005686,84.1,0.13662601021283352,1.7313771012602315,100.959337752927,84.6,0.11320000000000618,-0.5,81.8,-0.000306581923046112,0.054459806423861945,0,0,0,0,0,0,0.14,0.12,1.66,1.52
2014-11-01,102.2602,100.86539228139,88.8,-57.815180441619304,511.9475218699641,-1.1999999999999886,0.0,166.0,0.0,0.12388888888888888,0.021666666666666667,0.06944444444444445,236.983,103.7126,2.33,5.8,297.1,57702.0,89.19389388417184,100.74887300052262,60.11700000000002,0.01681818181818182,1.1273302020546472,1.3226179273518799,-0.011190476190476188,-0.050133146997993094,75.1,-0.09394547153699762,0.1559364519826829,101.6607964619479,81.9,0.21679483388681425,1.6485347029311601,100.959337752927,86.9,0.943799999999996,-0.2999999999999998,81.8,-0.0004967832926120463,0.04395770646588826,0,0,0,0,0,0,0.12,0.48,2.32,1.66
2014-12-01,101.3765,100.790600983479,93.6,-91.73495735501638,542.4274494124174,-0.10000000000002274,0.0,166.0,0.0,0.1981818181818182,0.02909090909090909,0.10636363636363635,236.252,103.7044,2.21,5.6,297.0,57702.0,90.15140899417547,100.68918828234088,60.74799999999999,0.01681818181818182,1.1200914119531349,1.3843278644519246,0.00909090909090909,-0.07479129791100547,80.0,-0.1558728089690078,0.0984729861968816,101.83640753999462,82.5,0.1966384160500663,1.7591664693167217,100.959337752927,88.8,0.6403000000000105,-0.3000000000000007,81.8,-0.0007414961288442212,-0.12179035191852039,0,0,0,0,0,0,0.48,1.66,2.0,1.32
2015-01-01,100.0791,100.694361117654,98.1,97.9528370701446,556.1839337656943,-1.6999999999999886,419.0,419.0,0.007261446743613842,0.1825,0.027500000000000004,0.083,234.747,102.8905,1.88,5.7,295.3,58121.0,90.99911456633906,100.61436201759938,60.553,0.01681818181818182,1.066044301908276,1.4425093875839128,0.010681818181818185,-0.0962398658249981,80.0,-0.22116431073399667,0.03912995982788914,101.83126524827017,81.8,0.2316606713852828,0.5853773712470122,100.959337752927,93.6,-0.18590000000000373,0.0,81.8,-0.0009548496078595203,-0.3847841639227818,1,0,0,0,0,0,1.66,2.32,1.52,0.96
2015-02-01,102.7756,100.585952146336,95.4,87.8332127966205,562.3187586777508,-4.699999999999989,0.0,419.0,0.0,0.2094736842105263,0.017894736842105265,0.07105263157894737,235.342,102.2335,1.98,5.5,290.6,58121.0,91.70090996744415,100.52489618210511,55.25800000000001,0.01681818181818182,0.7886653294096715,1.6211434423086681,-0.003771929824561402,-0.1084089713179992,80.0,-0.2794401350540028,-0.008233439423875666,101.65895370411923,82.5,0.17888543820002295,1.10393236512388,100.959337752927,98.1,-1.4790999999999883,-0.2999999999999998,82.5,-0.0010766141233204962,-0.25207424251628807,0,0,0,0,0,0,2.32,2.0,1.66,1.16
2015-03-01,102.2537,100.479416467865,93.0,88.52013993887522,524.665282907251,-6.600000000000023,0.0,419.0,0.0,0.2381818181818182,0.027727272727272725,0.11,235.976,101.8914,2.04,5.4,284.0,58121.0,92.21732812068751,100.42229389960993,48.024,0.01681818181818182,0.5877983917235899,2.563777397784127,-0.0013636363636363655,-0.10653567847100476,80.0,-0.31118451561400207,-0.01082836058429848,101.37050984934767,84.6,0.14142135623736382,2.829840984949703,100.959337752927,98.1,-1.8130000000000024,-0.1999999999999993,84.6,-0.0010591506686342678,-0.20211436678373285,0,0,0,0,0,0,2.0,1.52,1.32,1.36
2015-04-01,103.8488,100.375267439598,95.9,152.79124705126742,431.91942114341015,-9.699999999999989,255.0,255.0,0.004387398702706324,0.21954545454545454,0.023181818181818182,0.09363636363636364,236.222,101.3355,1.94,5.4,274.3,58376.0,92.54054661205654,100.30896463674652,38.078,0.01681818181818182,0.5881845481191866,4.583831928795955,-0.004318181818181822,-0.10414902826698835,81.8,-0.3190936780559923,0.054325808066238324,100.99949063717558,86.9,0.14719601443885258,5.474821153861317,100.959337752927,98.1,-1.5550000000000068,-0.2999999999999998,86.9,-0.0010365210301583883,-0.20359980587997195,0,0,0,0,0,0,1.52,1.66,0.96,1.94
2015-05-01,104.4068,100.26515755656,90.7,167.414551518159,441.17991760072357,-6.699999999999989,0.0,255.0,0.0,0.223,0.0165,0.0795,237.001,100.8883,2.2,5.6,267.6,58376.0,92.6829717986322,100.18792922711374,30.599000000000018,0.01681818181818182,0.6903643410026371,7.741916605544552,-0.0013947368421052646,-0.11010988303800673,81.8,-0.32079458977599984,0.06775799344495681,100.52492100393744,88.8,0.1632993161855966,9.053931006295908,100.959337752927,98.1,-1.3452000000000055,0.09999999999999964,88.8,-0.001096982213315334,0.0659555694192222,0,0,0,0,0,0,1.66,1.32,1.16,2.28
2015-06-01,103.1632,100.143039496149,96.1,186.41352007576643,415.55711965284735,-2.400000000000034,0.0,255.0,0.0,0.25727272727272726,0.015000000000000001,0.08681818181818182,237.657,100.571,2.36,5.3,265.2,58376.0,92.66320511825836,100.06252324731634,27.542999999999978,0.0165,0.8701056377406337,10.732688668760467,-0.012727272727272724,-0.12211806041099749,81.8,-0.33637697171599257,0.08219531869266916,99.92299952191162,93.6,0.12110601416397064,11.827594852720415,100.959337752927,98.1,-1.3204000000000065,-0.10000000000000053,90.7,-0.001217951114694138,0.2431099699540229,0,0,0,0,0,0,1.32,0.96,1.36,1.8
2015-07-01,101.6938,99.987147361936,93.1,-12.770342380419606,347.41673298911047,0.0,110.0,110.0,0.001884336028504796,0.2781818181818182,0.03227272727272727,0.11590909090909092,238.034,101.2228,2.32,5.2,265.2,58486.0,92.51427734382217,99.93677217801563,27.165999999999997,0.015000000000000001,1.04704220469083,12.602909716937042,0.00909090909090909,-0.15589213421300485,81.8,-0.38812007766200907,0.07154733261484125,99.2182587629843,98.1,0.14719601443885813,12.379337623641149,100.959337752927,98.1,-0.11269999999998959,-0.20000000000000018,90.7,-0.0015566946539404825,0.20015320343330734,0,0,0,0,0,0,0.96,1.16,1.94,1.46
2015-08-01,98.64014,99.8077419311447,91.9,12.950132105928787,356.65732428604355,-4.300000000000011,0.0,110.0,0.0,0.3576190476190476,0.0719047619047619,0.21619047619047618,238.033,101.0367,2.17,5.1,260.9,58486.0,92.27865868787447,99.81544721821516,22.86699999999999,0.015000000000000001,1.0855410770297984,13.926503509493406,0.0554047619047619,-0.17940543079129156,82.5,-0.4574156254152939,0.03153647739702592,98.463307800411,95.4,0.14142135623737648,10.67790553745268,100.959337752927,96.1,0.1483999999999952,-0.5,90.7,-0.0017942849208596456,0.12012746403584895,0,0,0,0,0,0,1.16,1.36,2.28,1.56
2015-09-01,93.22412,99.6337954310177,87.2,39.9654084160793,346.46250179303854,-3.0,0.0,110.0,0.0,0.3547619047619048,0.022380952380952383,0.17904761904761907,237.498,100.7547,2.17,5.0,257.9,58486.0,92.02405322368976,99.70203201911725,20.401999999999987,0.015000000000000001,1.1289193102634538,15.043351496337369,0.007380952380952382,-0.17394650012700197,84.6,-0.5092440651312984,-0.02771440279691717,97.7221438718801,93.0,0.17511900715423948,8.340663442842024,100.946473792448,96.1,0.18370000000000175,-0.2999999999999998,90.7,-0.0017428157050882742,0.08971596934313686,0,0,0,0,0,0,1.36,1.94,1.8,1.68
2015-10-01,96.70031,99.4898155297267,90.0,-167.82844028968248,314.95053723761214,-5.299999999999983,-16.0,-16.0,-0.00027356974318637484,0.24523809523809526,0.015238095238095238,0.11333333333333333,237.733,100.2675,2.07,5.0,252.6,58470.0,91.80793403269367,99.59804836369207,14.86699999999999,0.015000000000000001,1.152837425656734,15.819062148959969,-0.017034632034632034,-0.14397990129100435,86.9,-0.4973318322092979,-0.08789446542739654,97.03957911333441,95.9,0.21602468994697702,5.663008623228502,100.915525428388,96.1,-0.9553000000000083,-0.20000000000000018,87.2,-0.0014450910021860386,0.008423850198555627,0,0,0,0,0,0,1.94,2.28,1.46,1.08
2015-11-01,97.66068,99.3679450587823,91.3,-141.3718920057363,287.78720831526147,-2.5,0.0,-16.0,0.0,0.45210526315789473,0.12473684210526316,0.3242105263157895,238.017,99.5298,2.26,5.1,250.1,58470.0,91.64667424707807,99.5038771871739,12.082999999999998,0.015000000000000001,1.186493287053142,16.36023217957577,0.05283208020050126,-0.12187047094440118,87.2,-0.4397968723624075,-0.14894639712011326,96.46701542663793,90.7,0.2280350850198755,5.605235647745712,100.86539228139,96.1,-1.5069000000000017,0.0,87.2,-0.001224954235722664,0.1363128966775693,0,0,0,0,0,0,2.28,1.8,1.56,0.9
2015-12-01,95.55367,99.261778924303,92.6,-114.62161379722966,239.8174021225222,-2.5,0.0,-16.0,0.0,0.6268181818181818,0.22772727272727272,0.4890909090909091,237.761,99.0417,2.24,5.0,247.6,58470.0,91.52602576615378,99.42005340797623,9.838999999999999,0.015000000000000001,1.1584696790127669,16.381981509626566,0.20534632034632033,-0.10616613447929524,87.2,-0.37201650671470077,-0.2073106584001323,96.05867745953736,96.1,0.11690451944510057,6.3424758572730635,100.790600983479,96.1,-1.7129999999999939,0.0,87.2,-0.001068414310233412,0.1047993965539109,0,0,0,0,0,0,1.8,1.46,1.68,0.44
2016-01-01,89.20781,99.1761900111516,92.0,-45.4576636127822,152.53382634344547,1.0999999999999943,234.0,234.0,0.004002052334530548,0.5210526315789474,0.2552631578947368,0.4257894736842105,237.652,99.5607,2.09,4.8,248.7,58704.0,91.43585192128883,99.34805992322224,11.048000000000002,0.015000000000000001,1.0801466638607884,15.643439422634165,0.24002506265664156,-0.0855889131513976,87.2,-0.313625518575094,-0.2505099434507372,95.83739387338454,93.1,0.0816496580929199,6.763258583460901,100.694361117654,93.1,-0.7068000000000012,-0.20000000000000018,87.2,-0.0008622544757803663,0.051057089845345516,0,0,1,0,0,0,1.46,1.56,1.08,0.38
