date,cases_lag7,pos_lag7,cases_lag14,pos_lag14,cases_lag21,pos_lag21,rt_lag7,icu_lag7,hosp_lag7,strin_lag7,vax_lag7,deaths_lag14,deaths_roll28,target
2022-02-05,7763.93,0.23,4848.8,0.18,1771.51,0.12,1.03,31.01,347.87,45.12,70.92,1.16,1.5396428571428573,5.27
2022-02-06,1868.96,0.33,2531.04,0.35,2856.96,0.38,0.86,43.76,341.18,38.56,86.02,4.68,0.46571428571428575,5.1
2022-02-06,1161.44,0.33,1162.06,0.32,1294.8,0.31,0.96,9.57,114.24,34.75,77.57,3.59,2.874642857142857,3.36
2022-02-06,4042.38,0.4,3800.18,0.41,2989.3,0.36,1.11,22.65,225.16,50.93,69.33,1.87,0.0,1.71
2022-02-06,7444.99,0.24,7763.93,0.19,4848.8,0.13,0.99,33.97,383.64,45.12,70.93,3.03,1.5578571428571428,6.81
2022-02-06,438.61,0.41,937.05,0.4,859.24,0.45,0.78,12.92,114.77,28.44,54.84,4.98,3.118928571428572,3.29
2022-02-06,1495.13,0.07,1530.07,0.07,1516.1,0.07,1.22,7.7,224.61,36.82,77.54,3.46,0.0,2.77
2022-02-06,4347.32,0.47,2885.41,0.3,1632.06,0.23,1.3,13.57,257.15,45.41,64.41,2.54,1.935,3.39
2022-02-06,2492.45,0.14,2951.45,0.16,3038.7,0.17,0.81,26.98,359.26,52.31,85.13,5.85,0.5628571428571428,6.3
2022-02-06,1460.23,0.42,1897.2,0.35,2520.76,0.45,0.78,14.17,188.98,46.82,82.7,3.6,2.0478571428571426,3.17
2022-02-06,50.85,0.1,52.2,0.1,80.43,0.14,0.84,7.86,97.94,44.44,32.69,1.8,0.2175,2.09
2022-02-06,6674.45,0.75,4979.53,0.67,3041.41,0.53,1.23,62.74,335.4,47.9,59.48,5.67,5.436785714285714,11.68
2022-02-06,3828.26,0.53,3371.05,0.37,2169.58,0.27,1.2,11.09,190.91,37.62,72.84,3.36,0.0,4.78
2022-02-06,3743.16,0.23,2330.51,0.18,1019.21,0.12,1.28,28.49,226.8,37.65,66.02,2.34,3.9532142857142856,3.87
2022-02-06,136.04,0.04,101.28,0.03,91.11,0.03,1.31,3.54,60.99,40.04,76.88,0.41,0.0325,0.28
2022-02-06,456.32,0.19,631.5,0.18,876.8,0.23,0.76,24.91,272.74,71.72,84.01,3.74,2.1039285714285714,3.61
2022-02-06,5177.06,0.31,5371.9,0.28,4360.37,0.22,0.93,53.69,465.04,44.73,79.8,3.68,1.6617857142857144,4.44
2022-02-06,2451.74,0.5,2263.3,0.47,1735.46,0.4,1.1,21.98,514.15,36.11,48.51,4.08,0.7264285714285714,8.73
2022-02-06,2151.45,0.23,998.69,0.14,435.73,0.07,1.57,43.94,258.71,44.58,45.81,8.95,3.4814285714285718,3.68
2022-02-06,4127.34,0.45,4107.83,0.46,2324.28,0.35,1.05,33.2,329.36,30.1,78.61,2.1,1.9275,3.52
2022-02-06,981.18,0.29,1575.81,0.31,4125.88,0.46,0.76,14.53,147.12,17.59,80.69,1.68,0.0,2.46
2022-02-06,1584.98,0.2,2109.34,0.25,2363.68,0.27,0.7,68.57,371.92,45.61,75.67,6.82,0.0,7.8
2022-02-07,7444.99,0.25,7763.93,0.2,4848.8,0.14,0.94,33.55,393.06,45.11,70.93,3.03,1.5760714285714283,6.81
2022-02-07,6674.45,0.75,4979.53,0.69,3041.41,0.55,1.18,64.63,363.23,47.9,59.49,5.67,5.46,11.68
2022-02-07,3743.16,0.23,2330.51,0.19,1019.21,0.13,1.24,29.92,273.01,37.48,66.03,2.34,3.813928571428572,3.87
2022-02-07,1868.96,0.32,2531.04,0.35,2856.96,0.37,0.83,42.77,332.73,38.56,86.04,4.68,0.4325,5.1
2022-02-07,1584.98,0.2,2109.34,0.25,2363.68,0.27,0.66,67.72,366.71,45.6,75.72,6.82,0.0,7.8
2022-02-07,3871.02,0.38,4026.27,0.36,2998.99,0.32,1.01,13.9,125.08,54.53,73.52,3.28,0.0,4.81
2022-02-07,4042.38,0.4,3800.18,0.41,2989.3,0.37,1.09,23.57,230.99,50.93,69.35,1.87,0.0,1.71
2022-02-07,438.61,0.31,937.05,0.48,859.24,0.42,0.76,12.76,111.09,28.44,55.03,4.98,3.162857142857143,3.29
2022-02-07,4127.34,0.45,4107.83,0.46,2324.28,0.37,1.02,34.83,350.12,30.1,78.62,2.1,1.945,3.52
2022-02-07,2492.45,0.14,2951.45,0.16,3038.7,0.16,0.79,26.83,364.12,52.27,85.19,5.85,0.5232142857142857,6.3
2022-02-07,1821.96,0.02,1692.45,0.02,2404.28,0.03,1.04,39.06,227.68,43.2,73.65,4.18,2.4325,1.4
2022-02-07,2451.74,0.5,2263.3,0.47,1735.46,0.41,1.06,21.39,538.6,36.11,48.52,4.08,0.8475,8.73
2022-02-07,5177.06,0.31,5371.9,0.29,4360.37,0.24,0.9,54.56,477.4,44.71,79.81,3.68,1.6782142857142859,4.44
2022-02-07,1161.44,0.33,1162.06,0.32,1294.8,0.31,1.01,9.02,121.1,34.75,79.21,3.59,2.7703571428571427,3.36
2022-02-07,50.85,0.1,52.2,0.1,80.43,0.13,0.85,7.35,89.41,44.44,32.74,1.8,0.23,2.09
2022-02-07,136.04,0.04,101.28,0.03,91.11,0.03,1.33,3.36,60.82,40.03,76.89,0.41,0.03,0.28
2022-02-07,456.32,0.2,631.5,0.17,876.8,0.23,0.76,25.43,279.73,71.71,84.08,3.74,2.2278571428571428,3.61
2022-02-08,1495.13,0.06,1530.07,0.07,1516.1,0.07,1.18,7.44,223.02,36.81,77.58,3.46,0.0,2.77
2022-02-08,2492.45,0.13,2951.45,0.16,3038.7,0.16,0.77,26.24,362.85,52.24,85.25,5.85,0.4835714285714286,6.3
2022-02-08,1868.96,0.31,2531.04,0.35,2856.96,0.36,0.82,41.88,319.96,38.55,86.06,4.68,0.4139285714285715,5.1
2022-02-08,6674.45,0.47,4979.53,0.71,3041.41,0.57,1.13,62.27,364.18,47.89,59.49,5.67,5.4575000000000005,11.68
2022-02-08,1584.98,0.18,2109.34,0.24,2363.68,0.27,0.64,67.01,356.3,45.59,75.77,6.82,0.0,7.8
2022-02-08,4042.38,0.4,3800.18,0.41,2989.3,0.38,1.06,22.88,225.85,50.93,69.36,1.87,0.0,1.71
2022-02-08,456.32,0.17,631.5,0.2,876.8,0.2,0.75,24.68,270.37,71.7,84.11,3.74,2.3517857142857146,3.61
2022-02-08,438.61,0.3,937.05,0.48,859.24,0.41,0.74,11.54,105.37,28.43,55.11,4.98,3.206785714285714,3.29
2022-02-08,3743.16,0.25,2330.51,0.19,1019.21,0.15,1.21,30.88,292.17,37.48,66.05,2.34,3.674642857142857,3.87
2022-02-08,136.04,0.05,101.28,0.03,91.11,0.03,1.35,3.33,64.5,40.03,76.89,0.41,0.0275,0.28
2022-02-08,3871.02,0.38,4026.27,0.37,2998.99,0.34,0.98,20.07,128.16,54.53,73.54,3.28,0.0,4.81
2022-02-08,5177.06,0.31,5371.9,0.29,4360.37,0.25,0.87,55.31,485.07,44.68,79.84,3.68,1.6946428571428573,4.44
2022-02-08,1460.23,0.36,1897.2,0.34,2520.76,0.46,0.74,13.29,178.17,46.8,82.94,3.6,2.2685714285714282,3.17
2022-02-08,4127.34,0.44,4107.83,0.46,2324.28,0.39,0.99,35.95,356.9,30.1,78.64,2.1,1.9625,3.52
2022-02-08,1161.44,0.33,1162.06,0.32,1294.8,0.31,1.03,8.84,120.92,24.82,79.23,3.59,2.666071428571428,3.36
2022-02-08,7444.99,0.26,7763.93,0.21,4848.8,0.14,0.92,35.77,381.31,45.1,70.94,3.03,1.5942857142857143,6.81
2022-02-09,1584.98,0.17,2109.34,0.23,2363.68,0.26,0.62,64.78,346.34,45.58,75.81,6.82,0.0,7.8
2022-02-09,1495.13,0.06,1530.07,0.07,1516.1,0.07,1.12,7.16,216.98,36.81,77.6,3.46,0.0,2.77
2022-02-09,438.61,0.28,937.05,0.47,859.24,0.39,0.72,11.94,101.85,28.43,55.18,4.98,3.250714285714286,3.29
2022-02-09,4042.38,0.4,3800.18,0.41,2989.3,0.39,1.04,23.91,226.19,50.93,69.38,1.87,0.0,1.71
2022-02-09,1161.44,0.34,1162.06,0.32,1294.8,0.32,1.06,6.68,118.22,24.82,79.26,3.59,2.5617857142857146,3.36
2022-02-09,4127.34,0.43,4107.83,0.46,2324.28,0.41,0.96,37.06,361.36,30.08,78.72,2.1,1.9800000000000002,3.52
2022-02-09,5177.06,0.31,5371.9,0.3,4360.37,0.26,0.84,54.56,482.5,44.65,79.87,3.68,1.7110714285714284,4.44
2022-02-09,2492.45,0.13,2951.45,0.16,3038.7,0.16,0.76,25.81,356.96,52.21,85.3,5.85,0.4439285714285714,6.3
2022-02-09,6674.45,0.32,4979.53,0.73,3041.41,0.59,1.1,61.32,369.37,47.88,59.51,5.67,5.455,11.68
2022-02-09,1868.96,0.3,2531.04,0.34,2856.96,0.36,0.8,40.79,313.76,38.55,86.07,4.68,0.39535714285714285,5.1
2022-02-09,571.42,0.36,331.22,0.26,130.56,0.19,1.32,11.62,182.76,47.22,81.96,0.08,0.6900000000000001,0.64
2022-02-09,7444.99,0.26,7763.93,0.22,4848.8,0.15,0.88,36.51,377.5,45.1,70.94,3.03,1.6125,6.81
2022-02-09,456.32,0.19,631.5,0.18,876.8,0.21,0.75,24.37,262.39,71.69,84.13,3.74,2.475714285714286,3.61
2022-02-09,3871.02,0.36,4026.27,0.38,2998.99,0.34,0.95,18.53,126.62,54.53,73.56,3.28,0.0,4.81
2022-02-09,136.04,0.06,101.28,0.03,91.11,0.03,1.38,3.3,67.59,40.03,76.89,0.41,0.024999999999999998,0.28
2022-02-09,3743.16,0.24,2330.51,0.21,1019.21,0.16,1.17,31.73,307.03,37.47,66.06,2.34,3.535357142857143,3.87
2022-02-09,1460.23,0.34,1897.2,0.34,2520.76,0.41,0.72,13.03,175.5,46.79,83.04,3.6,2.3789285714285713,3.17
2022-02-09,2451.74,0.58,2263.3,0.41,1735.46,0.44,0.99,24.16,576.58,36.11,48.54,4.08,1.0896428571428571,8.73
2022-02-09,50.85,0.1,52.2,0.12,80.43,0.1,0.86,7.1,84.75,44.44,32.86,1.8,0.2692857142857143,2.09
2022-02-10,136.04,0.05,101.28,0.04,91.11,0.03,1.42,3.36,70.07,40.03,76.9,0.41,0.023928571428571428,0.28
2022-02-10,3743.16,0.24,2330.51,0.22,1019.21,0.17,1.13,29.06,314.85,37.47,66.08,2.34,3.3960714285714286,3.87
2022-02-10,3871.02,0.36,4026.27,0.38,2998.99,0.34,0.92,16.99,129.71,54.53,73.59,3.28,0.0,4.81
2022-02-10,4042.38,0.4,3800.18,0.4,2989.3,0.39,1.02,22.54,224.24,50.93,69.39,1.87,0.0,1.71
2022-02-10,438.61,0.26,937.05,0.37,859.24,0.54,0.7,12.11,98.98,28.42,55.24,4.98,3.294642857142857,3.29
2022-02-10,50.85,0.1,52.2,0.1,80.43,0.11,0.86,7.03,85.3,44.44,32.92,1.8,0.2889285714285714,2.09
2022-02-10,1161.44,0.35,1162.06,0.32,1294.8,0.32,1.08,6.68,116.59,24.81,79.29,3.59,2.4574999999999996,3.36
2022-02-10,4127.34,0.42,4107.83,0.46,2324.28,0.43,0.94,36.98,363.68,30.08,78.74,2.1,1.9975,3.52
2022-02-10,7444.99,0.27,7763.93,0.22,4848.8,0.16,0.84,36.3,373.58,45.1,70.95,3.03,1.6300000000000001,6.81
2022-02-10,2451.74,0.49,2263.3,0.49,1735.46,0.44,0.94,21.83,592.44,36.11,48.55,4.08,1.2107142857142856,8.73
2022-02-10,6674.45,0.24,4979.53,0.74,3041.41,0.61,1.04,59.91,368.42,47.87,59.52,5.67,5.4525,11.68
2022-02-10,1584.98,0.16,2109.34,0.22,2363.68,0.26,0.61,63.05,333.0,45.57,75.85,6.82,0.0,7.8
2022-02-10,1460.23,0.31,1897.2,0.35,2520.76,0.38,0.71,11.96,169.92,46.78,83.14,3.6,2.489285714285714,3.17
2022-02-10,1868.96,0.3,2531.04,0.34,2856.96,0.36,0.79,39.49,302.85,38.55,86.09,4.68,0.37678571428571433,5.1
2022-02-10,5177.06,0.3,5371.9,0.3,4360.37,0.27,0.81,53.72,484.45,44.62,79.88,3.68,1.7274999999999998,4.44
2022-02-10,2492.45,0.12,2951.45,0.16,3038.7,0.17,0.75,24.68,352.0,52.18,85.34,5.85,0.4042857142857143,6.3
2022-02-10,1495.13,0.06,1530.07,0.07,1516.1,0.07,1.06,7.08,214.18,36.8,77.62,3.46,0.0,2.77
2022-02-10,456.32,0.17,631.5,0.2,876.8,0.21,0.75,24.39,254.9,71.68,84.16,3.74,2.5996428571428574,3.61
2022-02-11,3474.77,0.05,2500.05,0.04,1595.98,0.03,1.13,21.81,204.82,53.65,76.48,1.12,1.3596428571428572,2.0
2022-02-11,5558.26,0.23,5037.85,0.19,3620.52,0.16,0.93,16.94,238.05,35.19,94.46,3.85,1.7460714285714285,4.87
2022-02-11,456.32,0.16,631.5,0.2,876.8,0.19,0.75,23.61,248.5,66.12,84.19,3.74,2.7235714285714288,3.61
2022-02-11,7444.99,0.26,7763.93,0.23,4848.8,0.17,0.81,36.94,367.02,45.09,70.95,3.03,1.6475000000000002,6.81
2022-02-11,1460.23,0.26,1897.2,0.41,2520.76,0.37,0.71,11.54,162.58,46.77,83.23,3.6,2.5996428571428574,3.17
2022-02-11,3871.02,0.35,4026.27,0.38,2998.99,0.35,0.9,15.44,135.89,54.53,73.62,3.28,0.0,4.81
2022-02-11,7780.05,0.27,6069.13,0.22,3746.34,0.16,1.06,5.61,196.52,14.45,80.48,2.71,2.6553571428571425,3.53
2022-02-11,1584.98,0.15,2109.34,0.21,2363.68,0.26,0.61,60.82,318.26,45.56,75.89,6.82,0.0,7.8
2022-02-11,5177.06,0.3,5371.9,0.3,4360.37,0.28,0.79,53.35,486.46,44.59,79.9,3.68,1.710357142857143,4.44
2022-02-11,4648.05,0.61,3382.5,0.52,2009.76,0.44,1.33,8.26,51.24,48.32,71.28,0.5,0.0,0.57
2022-02-11,2492.45,0.12,2951.45,0.15,3038.7,0.16,0.74,24.39,346.22,52.14,85.39,5.85,0.36464285714285716,6.3
2022-02-11,4127.34,0.4,4107.83,0.46,2324.28,0.44,0.91,36.72,364.79,30.07,78.76,2.1,2.015,3.52
2022-02-11,6674.45,0.19,4979.53,0.74,3041.41,0.63,0.99,62.74,367.48,47.87,59.53,5.67,5.450000000000001,11.68
2022-02-11,1495.13,0.06,1530.07,0.07,1516.1,0.07,1.01,7.02,207.69,36.8,77.64,3.46,0.0,2.77
2022-02-11,3743.16,0.24,2330.51,0.23,1019.21,0.17,1.09,29.35,325.33,37.47,66.09,2.34,3.2567857142857144,3.87
2022-02-11,1161.44,0.34,1162.06,0.32,1294.8,0.32,1.11,5.78,118.4,24.72,79.98,3.59,2.3667857142857143,3.36
2022-02-11,438.61,0.27,937.05,0.31,859.24,0.54,0.69,11.86,90.23,28.42,55.35,4.98,3.338571428571428,3.29
2022-02-11,136.04,0.05,101.28,0.04,91.11,0.03,1.48,3.36,76.43,40.03,76.9,0.41,0.022857142857142854,0.28
2022-02-11,4042.38,0.4,3800.18,0.4,2989.3,0.4,0.99,22.54,222.18,50.93,69.4,1.87,0.0,1.71
2022-02-12,3743.16,0.25,2330.51,0.22,1019.21,0.18,1.05,31.64,307.22,37.47,66.09,2.34,3.1175,3.87
2022-02-12,5177.06,0.3,5371.9,0.31,4360.37,0.28,0.77,53.18,484.67,44.56,79.92,3.68,1.6932142857142856,4.44
2022-02-12,1584.98,0.14,2109.34,0.21,2363.68,0.26,0.6,58.06,300.54,45.55,75.93,6.82,0.0,7.8
2022-02-12,3871.02,0.34,4026.27,0.38,2998.99,0.36,0.88,13.9,129.71,54.53,73.65,3.28,0.0,4.81
2022-02-12,1161.44,0.35,1162.06,0.33,1294.8,0.32,1.13,5.78,118.4,24.72,80.02,3.59,2.2760714285714285,3.36
2022-02-12,136.04,0.06,101.28,0.04,91.11,0.03,1.54,3.62,81.82,40.03,76.95,0.41,0.021785714285714287,0.28
2022-02-12,456.32,0.16,631.5,0.19,876.8,0.2,0.75,22.75,235.4,66.11,84.21,3.74,2.8475,3.61
2022-02-12,6674.45,0.16,4979.53,0.75,3041.41,0.66,0.94,62.74,351.91,47.86,59.53,5.67,5.4475,11.68
2022-02-12,1460.23,0.24,1897.2,0.39,2520.76,0.35,0.72,10.85,158.42,46.76,83.29,3.6,2.7100000000000004,3.17
2022-02-12,7444.99,0.27,7763.93,0.23,4848.8,0.18,0.79,37.89,357.08,45.09,70.95,3.03,1.6650000000000003,6.81
2022-02-12,438.61,0.28,937.05,0.36,859.24,0.56,0.67,10.72,84.34,28.41,55.39,4.98,3.3825000000000003,3.29
2022-02-12,4042.38,0.4,3800.18,0.4,2989.3,0.41,0.97,22.08,223.33,50.93,69.4,1.87,0.0,1.71
2022-02-12,1495.13,0.06,1530.07,0.07,1516.1,0.07,0.97,6.78,200.39,36.8,77.66,3.46,0.0,2.77
2022-02-12,4127.34,0.4,4107.83,0.46,2324.28,0.45,0.89,35.6,343.86,30.04,78.82,2.1,2.0324999999999998,3.52
2022-02-12,2492.45,0.12,2951.45,0.15,3038.7,0.17,0.74,23.9,339.21,52.09,85.45,5.85,0.325,6.3
2022-02-13,6040.61,0.14,6674.45,0.75,4979.53,0.67,0.89,63.21,361.82,47.86,59.53,8.04,5.445,11.28
2022-02-13,47.13,0.09,50.85,0.1,52.2,0.1,0.89,6.53,81.74,44.44,32.99,1.93,0.34785714285714286,2.68
2022-02-13,347.06,0.16,456.32,0.19,631.5,0.18,0.75,22.29,234.3,66.1,84.23,4.11,2.931785714285714,3.01
2022-02-13,198.61,0.06,136.04,0.04,101.28,0.03,1.6,4.04,86.86,40.03,77.0,0.3,0.020714285714285713,0.38
2022-02-13,332.8,0.22,438.61,0.41,937.05,0.4,0.66,10.47,81.23,28.41,55.4,3.0,3.4121428571428574,2.15
2022-02-13,2489.11,0.39,4127.34,0.45,4107.83,0.46,0.87,36.8,355.27,30.02,78.83,2.58,2.1007142857142855,3.99
2022-02-13,1233.18,0.06,1495.13,0.07,1530.07,0.07,0.93,6.53,198.73,36.8,77.67,3.1,0.0,2.17
2022-02-13,3835.66,0.24,3743.16,0.23,2330.51,0.18,1.01,33.07,315.04,37.47,66.09,2.1,3.0832142857142855,5.19
2022-02-13,1013.95,0.31,981.18,0.29,1575.81,0.31,0.93,12.94,125.42,18.78,80.84,2.18,0.0,1.65
2022-02-13,6006.34,0.27,7444.99,0.24,7763.93,0.19,0.77,38.2,380.68,45.09,70.95,5.27,1.6824999999999999,6.89
2022-02-13,1728.64,0.12,2492.45,0.14,2951.45,0.16,0.73,24.24,337.56,52.07,85.49,6.27,0.33214285714285713,5.47
2022-02-13,3795.13,0.3,5177.06,0.31,5371.9,0.28,0.75,52.75,487.03,44.56,79.93,4.3,1.6760714285714289,4.42
2022-02-13,1146.27,0.28,1868.96,0.33,2531.04,0.35,0.79,38.65,293.49,38.55,86.12,5.28,0.32107142857142856,4.18
2022-02-13,2598.09,0.62,3828.26,0.53,3371.05,0.37,0.83,9.67,202.95,37.58,72.94,4.03,0.0,4.51
2022-02-13,3046.28,0.29,2151.45,0.23,998.69,0.14,1.33,44.12,347.66,42.53,45.86,4.54,3.8125,3.58
2022-02-13,915.5,0.14,1584.98,0.2,2109.34,0.25,0.59,56.99,292.84,45.54,75.94,7.7,0.0,7.34
2022-02-13,5082.3,0.55,4347.32,0.47,2885.41,0.3,1.15,11.31,332.56,45.38,64.49,2.64,1.7807142857142857,4.76
2022-02-13,3335.3,0.4,4042.38,0.4,3800.18,0.41,0.95,24.26,230.99,50.93,69.41,1.51,0.0,1.72
2022-02-13,1096.53,0.24,1460.23,0.42,1897.2,0.35,0.73,11.16,149.52,46.76,83.33,3.65,2.7807142857142857,2.38
2022-02-14,6040.61,0.12,6674.45,0.75,4979.53,0.69,0.84,63.21,367.95,47.86,59.54,8.04,5.442500000000001,11.28
2022-02-14,2489.11,0.38,4127.34,0.45,4107.83,0.46,0.84,37.75,371.4,30.02,78.84,2.58,2.1689285714285718,3.99
2022-02-14,332.8,0.23,438.61,0.31,937.05,0.48,0.65,9.9,75.92,28.41,55.48,3.0,3.4417857142857144,2.15
2022-02-14,915.5,0.13,1584.98,0.2,2109.34,0.25,0.58,56.1,287.56,45.54,75.98,7.7,0.0,7.34
2022-02-14,1147.75,0.35,1161.44,0.33,1162.06,0.32,1.2,7.04,120.38,24.71,80.08,3.13,2.094642857142857,4.0
2022-02-14,3795.13,0.29,5177.06,0.31,5371.9,0.29,0.73,53.41,493.22,44.53,79.94,4.3,1.6589285714285715,4.42
2022-02-14,2281.26,0.47,2451.74,0.5,2263.3,0.47,0.84,23.87,636.97,36.11,48.57,5.76,1.695,9.21
2022-02-14,3835.66,0.25,3743.16,0.23,2330.51,0.19,0.98,34.02,373.17,37.47,66.1,2.1,3.0489285714285717,5.19
2022-02-14,3335.3,0.4,4042.38,0.4,3800.18,0.41,0.93,24.48,230.99,50.93,69.41,1.51,0.0,1.72
2022-02-14,198.61,0.06,136.04,0.04,101.28,0.03,1.64,3.98,91.34,40.02,77.03,0.3,0.01964285714285714,0.38
2022-02-14,6006.34,0.26,7444.99,0.25,7763.93,0.2,0.74,38.95,374.75,38.55,70.96,5.27,1.7,6.89
2022-02-14,2848.98,0.34,3871.02,0.38,4026.27,0.36,0.82,15.44,126.62,54.53,73.66,3.94,0.0,3.28
2022-02-14,1146.27,0.28,1868.96,0.32,2531.04,0.35,0.79,37.13,278.62,38.54,86.14,5.28,0.30249999999999994,4.18
2022-02-14,347.06,0.16,456.32,0.2,631.5,0.17,0.75,22.81,239.76,66.09,84.25,4.11,3.0160714285714287,3.01
2022-02-14,1728.64,0.11,2492.45,0.14,2951.45,0.16,0.72,24.1,340.43,52.03,85.53,6.27,0.3392857142857143,5.47
2022-02-15,3335.3,0.4,4042.38,0.4,3800.18,0.41,0.91,24.03,222.99,50.93,69.42,1.51,0.0,1.72
2022-02-15,3795.13,0.28,5177.06,0.31,5371.9,0.29,0.71,52.42,491.82,44.51,79.96,4.3,1.6417857142857142,4.42
2022-02-15,332.8,0.19,438.61,0.3,937.05,0.48,0.64,9.74,70.52,28.41,55.54,3.0,3.4714285714285715,2.15
2022-02-15,6006.34,0.26,7444.99,0.26,7763.93,0.21,0.71,36.83,364.59,38.55,70.96,5.27,1.7175,6.89
2022-02-15,1146.27,0.28,1868.96,0.31,2531.04,0.35,0.77,35.74,267.38,38.54,86.15,5.28,0.29321428571428576,4.18
2022-02-15,1233.18,0.06,1495.13,0.06,1530.07,0.07,0.87,6.37,197.9,36.79,77.71,3.1,0.0,2.17
2022-02-15,347.06,0.16,456.32,0.17,631.5,0.2,0.75,22.62,233.81,66.09,84.29,4.11,3.100357142857143,3.01
2022-02-15,1096.53,0.27,1460.23,0.36,1897.2,0.34,0.73,10.47,137.06,46.74,83.47,3.65,2.9221428571428567,2.38
2022-02-15,2848.98,0.32,3871.02,0.38,4026.27,0.37,0.8,12.35,123.53,44.95,73.69,3.94,0.0,3.28
2022-02-15,198.61,0.06,136.04,0.05,101.28,0.03,1.67,4.07,101.07,40.02,77.06,0.3,0.01857142857142857,0.38
2022-02-15,6040.61,0.1,6674.45,0.47,4979.53,0.71,0.8,66.51,379.27,47.86,59.54,8.04,5.440357142857144,11.28
2022-02-15,2489.11,0.36,4127.34,0.44,4107.83,0.46,0.83,37.15,359.22,30.02,78.85,2.58,2.237142857142857,3.99
2022-02-15,3835.66,0.24,3743.16,0.25,2330.51,0.19,0.95,34.21,378.41,37.46,66.11,2.1,3.0146428571428574,5.19
2022-02-15,1147.75,0.36,1161.44,0.33,1162.06,0.32,1.19,7.76,123.63,30.98,80.44,3.13,2.0039285714285713,4.0
2022-02-15,1728.64,0.11,2492.45,0.13,2951.45,0.16,0.71,23.31,333.91,52.0,85.56,6.27,0.3464285714285715,5.47
2022-02-15,915.5,0.12,1584.98,0.18,2109.34,0.24,0.57,54.25,276.71,45.53,76.02,7.7,0.0,7.34
2022-02-16,47.13,0.09,50.85,0.1,52.2,0.12,0.9,6.11,78.07,44.44,33.17,1.93,0.4225,2.68
2022-02-16,3795.13,0.28,5177.06,0.31,5371.9,0.3,0.69,51.66,484.83,44.48,79.98,4.3,1.6246428571428573,4.42
2022-02-16,2489.11,0.34,4127.34,0.43,4107.83,0.46,0.81,36.89,350.55,29.98,78.9,2.58,2.305357142857143,3.99
2022-02-16,347.06,0.15,456.32,0.19,631.5,0.18,0.74,21.53,226.42,66.08,84.31,4.11,3.1846428571428573,3.01
2022-02-16,1146.27,0.27,1868.96,0.3,2531.04,0.34,0.76,34.34,251.48,38.54,86.16,5.28,0.2839285714285714,4.18
2022-02-16,3335.3,0.39,4042.38,0.4,3800.18,0.41,0.89,22.31,214.86,50.93,69.43,1.51,0.0,1.72
2022-02-16,721.1,0.43,571.42,0.36,331.22,0.26,1.07,14.89,215.68,47.22,82.03,0.3,1.3800000000000001,1.18
2022-02-16,1728.64,0.11,2492.45,0.13,2951.45,0.16,0.7,22.87,326.61,51.97,85.6,6.27,0.35357142857142854,5.47
2022-02-16,332.8,0.2,438.61,0.28,937.05,0.47,0.63,9.9,66.92,28.4,55.61,3.0,3.5010714285714286,2.15
2022-02-16,1096.53,0.26,1460.23,0.34,1897.2,0.34,0.74,10.2,130.42,46.73,83.53,3.65,2.992857142857143,2.38
2022-02-16,2848.98,0.3,3871.02,0.36,4026.27,0.38,0.78,13.9,125.08,44.95,73.7,3.94,0.0,3.28
2022-02-16,1233.18,0.06,1495.13,0.06,1530.07,0.07,0.86,6.4,191.62,36.79,77.72,3.1,0.0,2.17
2022-02-16,6006.34,0.26,7444.99,0.26,7763.93,0.22,0.69,34.4,339.93,38.55,70.96,5.27,1.735,6.89
2022-02-16,198.61,0.06,136.04,0.06,101.28,0.03,1.68,4.33,112.03,40.02,77.11,0.3,0.017499999999999998,0.38
2022-02-16,3835.66,0.24,3743.16,0.24,2330.51,0.21,0.92,36.5,384.03,37.46,66.12,2.1,2.980357142857143,5.19
2022-02-16,6040.61,0.1,6674.45,0.32,4979.53,0.73,0.76,68.87,383.05,47.85,59.55,8.04,5.438214285714286,11.28
2022-02-16,915.5,0.11,1584.98,0.17,2109.34,0.23,0.55,52.37,266.38,45.52,76.06,7.7,0.0,7.34
2022-02-16,1147.75,0.37,1161.44,0.34,1162.06,0.32,1.16,5.96,128.5,30.98,80.47,3.13,1.9132142857142858,4.0
2022-02-16,2281.26,0.44,2451.74,0.58,2263.3,0.41,0.78,25.32,653.27,36.11,48.59,5.76,1.695,9.21
2022-02-17,198.61,0.06,136.04,0.05,101.28,0.04,1.68,4.66,119.54,40.02,77.16,0.3,0.017142857142857144,0.38
2022-02-17,6006.34,0.26,7444.99,0.27,7763.93,0.22,0.68,34.4,326.17,38.54,70.97,5.27,1.7417857142857145,6.89
2022-02-17,1096.53,0.26,1460.23,0.31,1897.2,0.35,0.76,9.86,125.8,46.72,83.59,3.65,3.0635714285714286,2.38
2022-02-17,2489.11,0.33,4127.34,0.42,4107.83,0.46,0.8,34.58,336.48,29.98,78.91,2.58,2.3735714285714287,3.99
2022-02-17,3835.66,0.23,3743.16,0.24,2330.51,0.22,0.9,36.31,390.13,36.16,66.12,2.1,2.9460714285714285,5.19
2022-02-17,915.5,0.11,1584.98,0.16,2109.34,0.22,0.55,50.38,254.32,45.51,76.1,7.7,0.0,7.34
2022-02-17,3795.13,0.27,5177.06,0.3,5371.9,0.3,0.7,50.37,478.01,44.46,79.99,4.3,1.6075,4.42
2022-02-17,3335.3,0.39,4042.38,0.4,3800.18,0.4,0.88,22.88,211.32,50.93,69.44,1.51,0.0,1.72
