date,unemployment_rate,CPI,INDPRO,gdp_per_capita,1_year_rate,3_months_rate,6_months_rate,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Quarter_Number,Month_Number,gdp_per_capita,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal
2009-12-01,9.9,217.347,88.2404,53632.333333333336,0.3481818181818182,0.0545454545454545,0.1677272727272727,3.59,5.394784279730097,9.9,241.0,98.853439695651,72.5,4,12,53632.333333333336,0,0,0,0,0,0,0,0,0,0.3498904555279716,0.2170115247923797,-0.1566458029699857,0.2881376555157798,0.3330209796944996,0.25561943413115,-0.1860535149122422,0.2954933521948843,0.3508778651926727,0.2481838253407879,-0.1736427839927831,0.290702805306229,0.4790580335914193,0.2868057676778376,-0.1445981314346188,0.1445714953722009,0.3102518708271378,0.4481538267579733,-0.500257258954134,0.2741008619384092,0.3049906149593007,0.1347851242352089,-0.1980373195164037,0.201662352400905,0.2926449780328381,0.1186491942727882,-0.2909557298340466,0.1933854134947159,0.203305923515323,0.3937313601001975,-0.555,0.3264032544378699,0.7157308058222873,1.5495589973202624,-0.3089558523070497,0.2023182428118285,0.959744653047337,2.619328571018404,0.8875952569518788,1.7101098147658775,-0.0316986521699596,0.0286057402943195,-0.4705373946589013,0.2366354654316705,0.7897051016314597,1.485172846710458,-3.692354822081785e-06,0.1863580121521597,88.36773531741729,217.09177183861345,9.780757136147104,255.18418355178423,0.9775767884325144,7.356802309896086,0.3498904555279716,0.2170115247923797,-0.1566458029699857,0.2881376555157798,,0.9819514497980816,7.772369500425775,0.3330209796944996,0.25561943413115,-0.1860535149122422,0.2954933521948843,,0.9831981359491128,7.886797231131472,0.3508778651926727,0.2481838253407879,-0.1736427839927831,0.290702805306229,,0.9948155101129592,9.434738427739534,0.4790580335914193,0.2868057676778376,-0.1445981314346188,0.1445714953722009,,0.9963795396952646,9.563149879224325,0.3102518708271378,0.4481538267579733,-0.500257258954134,0.2741008619384092,,0.989484902357582,8.644952292545181,0.3049906149593007,0.1347851242352089,-0.1980373195164037,0.201662352400905,
2010-01-01,9.8,217.488,89.1897,53683.0,0.3231578947368421,0.061578947368421,0.1484210526315789,3.73,5.414325070800357,9.8,247.6,99.2054637201548,74.4,1,1,53683.0,0,0,0,0,0,0,0,0,0,0.3498788416725654,0.2170032417235249,-0.1567145760833193,0.2881105323023988,0.3330216576341397,0.2556162425158607,-0.1860529286026219,0.295493564520624,0.3508754682938113,0.2481841543536314,-0.1736456406803561,0.2907028735004371,0.4794081438105727,0.2869036196734417,-0.1447818858691144,0.1445428922898933,0.3098221381974186,0.4477457269097986,-0.4992719611076963,0.2732656961383798,0.3054102262984536,0.1349579102519404,-0.1981601431672503,0.2016209809054805,0.2927159008658904,0.1190776454350017,-0.2909564705850878,0.1933943826859896,0.2032318783694865,0.390567734963551,-0.5551715047617358,0.3266199705560982,0.7124821387694543,1.5645046146552704,-0.3009860170674319,0.1889255009850554,0.9605899145915904,2.637724554437631,0.8872522328500505,1.7196234260889125,-0.0303590606315642,0.0286516608918387,-0.4719382674437277,0.2384290549144674,0.789706566877197,1.485085463180125,-3.6851572773802384e-06,0.1863580047936635,89.28363645877523,217.2393146921136,9.83377791577703,245.8675814124712,0.9778430007634094,7.386238971718551,0.3498788416725654,0.2170032417235249,-0.1567145760833193,0.2881105323023988,,0.9821043138762724,7.786836166004158,0.3330216576341397,0.2556162425158607,-0.1860529286026219,0.295493564520624,,0.9833147528142024,7.900492422782312,0.3508754682938113,0.2481841543536314,-0.1736456406803561,0.2907028735004371,,0.9948386324713592,9.435286026912951,0.4794081438105727,0.2869036196734417,-0.1447818858691144,0.1445428922898933,,0.9962802356070064,9.558315873735705,0.3098221381974186,0.4477457269097986,-0.4992719611076963,0.2732656961383798,,0.9896806632752218,8.657675932184317,0.3054102262984536,0.1349579102519404,-0.1981601431672503,0.2016209809054805,
2010-02-01,9.8,217.281,89.5046,53822.0,0.3263157894736842,0.1089473684210526,0.1810526315789473,3.69,5.345265552265773,9.8,253.3,99.4667043411444,73.6,1,2,53822.0,0,0,0,0,0,0,0,0,0,0.3498758749368637,0.2169991291955475,-0.1567322292678559,0.2881034472885156,0.333020117571543,0.255609168382778,-0.1860502850075328,0.2954865401094085,0.3508657840720781,0.2481671188574634,-0.1736542656967267,0.2906973851953319,0.4790736762286876,0.285748958878722,-0.1446971057601914,0.1436168076077801,0.3111001561664732,0.4492755841120801,-0.5004668370503765,0.275330008326174,0.3052937014394953,0.1348314407008561,-0.1979384337187279,0.2014094498782061,0.2909152826517876,0.1190623346507169,-0.2898757388919745,0.1967081482868512,0.2033098633530499,0.390411966092329,-0.5553420445810914,0.3269320412784819,0.7148369383999872,1.580337158329019,-0.3022705441416906,0.1885562108109827,0.9614860435650744,2.6519722599726565,0.8862268800320942,1.7244862321033,-0.0305524453155164,0.028854071999245,-0.4711597544560013,0.237986346586691,0.7886411201737189,1.4826769144581808,-8.59389359231631e-06,0.1880618256521088,89.73165093880223,217.28611698298707,9.919711015570496,259.7582781489793,0.9781584115796992,7.415957773123077,0.3498758749368637,0.2169991291955475,-0.1567322292678559,0.2881034472885156,,0.9823022241413552,7.802184310433451,0.333020117571543,0.255609168382778,-0.1860502850075328,0.2954865401094085,,0.9834949731860602,7.91513186011093,0.3508657840720781,0.2481671188574634,-0.1736542656967267,0.2906973851953319,,0.9948815210239822,9.436610526355071,0.4790736762286876,0.285748958878722,-0.1446971057601914,0.1436168076077801,,0.9962537785923647,9.553397887442792,0.3111001561664732,0.4492755841120801,-0.5004668370503765,0.275330008326174,,0.9896888873846208,8.66795612619182,0.3052937014394953,0.1348314407008561,-0.1979384337187279,0.2014094498782061,
2010-03-01,9.9,217.353,90.1356,53961.0,0.3726086956521739,0.1504347826086956,0.2234782608695652,3.73,5.4345128481954506,9.9,268.2,99.6410253332702,73.6,1,3,53961.0,0,0,0,0,0,0,0,0,0,0.3498711732570823,0.2169895802394636,-0.1567198787014544,0.2881072976444019,0.3330355939258398,0.2556218824839639,-0.1860517821728033,0.2954868031157052,0.3508762676531368,0.2481699663293869,-0.1736509305660439,0.2906972536829262,0.4804487308424475,0.2863618891791324,-0.1456284268260938,0.1443102194609391,0.3112861405333038,0.4527561225402484,-0.5013231507809089,0.2765852421925606,0.3052512259757342,0.1348485031654151,-0.1981259756799413,0.2013817663523111,0.2853457712225317,0.1138587888362071,-0.2930876851850191,0.1963990944717942,0.203149850011046,0.3904181642849039,-0.5547449400087894,0.325963466386529,0.7018512237334625,1.5186310247909225,-0.2968403292339674,0.1664521401352942,0.9620356686181472,2.661315860483469,0.8867694972554584,1.7269536488712691,-0.0305564422048206,0.0288496170562884,-0.4712794254213002,0.2381891109703012,0.7889012626577325,1.4825373314960828,-2.000491227637904e-05,0.1880618192218218,90.1405005560522,217.02406237015663,9.987982005422111,262.4744090373213,0.9785462221895632,7.446691297231771,0.3498711732570823,0.2169895802394636,-0.1567198787014544,0.2881072976444019,,0.9824871009646462,7.818055859577484,0.3330355939258398,0.2556218824839639,-0.1860517821728033,0.2954868031157052,,0.9836821102941512,7.930615199401955,0.3508762676531368,0.2481699663293869,-0.1736509305660439,0.2906972536829262,,0.9949076272049898,9.438342245293272,0.4804487308424475,0.2863618891791324,-0.1456284268260938,0.1443102194609391,,0.9961900688462364,9.547849110317172,0.3112861405333038,0.4527561225402484,-0.5013231507809089,0.2765852421925606,,0.989778626504578,8.677319728830305,0.3052512259757342,0.1348485031654151,-0.1981259756799413,0.2013817663523111,
2010-04-01,9.9,217.403,90.4607,54100.0,0.4190909090909091,0.1622727272727273,0.2418181818181818,3.85,5.489692434187574,9.9,275.5,99.71158391559229,72.2,2,4,54100.0,0,0,0,0,0,0,0,0,0,0.3498932954400083,0.2169992259307344,-0.1567201711819564,0.2881076183050942,0.3330425184943072,0.2556289684753386,-0.1860495349115941,0.2954831984607519,0.3508861993712051,0.2481792602530291,-0.1736517610642158,0.2906954353206445,0.48092528051585,0.2859455219744518,-0.1456947204454615,0.1442585987086851,0.3120636238346628,0.4552046691792114,-0.501606187971997,0.2768044183577802,0.3052620648917816,0.1350180239957102,-0.1980166873955356,0.2015269832352059,0.2875669815553808,0.1150364359352821,-0.2954975975905374,0.1962667967861352,0.203084443066034,0.3903664215813713,-0.554915514592934,0.3257988419092923,0.7134598740485557,1.528108485398065,-0.3132785885017068,0.1847667131904157,0.9622830912639768,2.665076862315687,0.8865296280189985,1.724069041534188,-0.0305561260610813,0.0289339715315872,-0.4712921629154467,0.2382649647813566,0.7891597564101375,1.4836834083190926,-1.996614258531133e-05,0.1880618125934429,90.4771342166052,217.66463337598563,9.700762017798429,266.9611775513165,0.978918639028998,7.478073454454069,0.3498932954400083,0.2169992259307344,-0.1567201711819564,0.2881076183050942,,0.982632256543394,7.833891312076429,0.3330425184943072,0.2556289684753386,-0.1860495349115941,0.2954831984607519,,0.983834624140269,7.94629223075294,0.3508861993712051,0.2481792602530291,-0.1736517610642158,0.2906954353206445,,0.9949345898934095,9.440467674409586,0.48092528051585,0.2859455219744518,-0.1456947204454615,0.1442585987086851,,0.9961625045779664,9.542752590364724,0.3120636238346628,0.4552046691792114,-0.501606187971997,0.2768044183577802,,0.9899419720893566,8.687523071949062,0.3052620648917816,0.1350180239957102,-0.1980166873955356,0.2015269832352059,
2010-05-01,9.6,217.29,91.7014,54200.333333333336,0.352,0.16,0.2225,3.42,5.355753750809624,9.6,283.7,99.6888814956221,73.6,2,5,54200.333333333336,0,0,0,0,0,0,0,0,0,0.3498450661908816,0.2169560275894725,-0.1567020195878229,0.2880192423247252,0.3330433951247019,0.255629096032576,-0.1860466138893872,0.2954826548523789,0.3508832345278491,0.248178466855613,-0.1736433076378184,0.2906928348679538,0.4813542676537959,0.2869217691905852,-0.1456139736915474,0.1445876526776723,0.3108695969388485,0.4605720440347438,-0.5008184725882658,0.276713704617631,0.3031249519389852,0.1335521656360771,-0.197789983716062,0.2007401104874079,0.2792206269826875,0.1103320650828485,-0.2875394748208898,0.1949021272074226,0.2021094347438664,0.3848368244869959,-0.5518597863907327,0.3221739793508367,0.7152386264669148,1.525834400277929,-0.3153046671285714,0.1865187177951019,0.9622052882959214,2.663800882042411,0.8874099278236115,1.721943437739882,-0.0308071366939956,0.0290898872605191,-0.4713063847968716,0.2385509279833411,0.7895351733888614,1.4855261722679831,-1.491789517948084e-05,0.1896008987259782,91.27834799617015,218.09445528493697,9.704605867674228,269.69288762766803,0.979066888244703,7.507212253762468,0.3498450661908816,0.2169560275894725,-0.1567020195878229,0.2880192423247252,,0.9827580826916676,7.849442252491293,0.3330433951247019,0.255629096032576,-0.1860466138893872,0.2954826548523789,,0.9839382518174782,7.961497552877624,0.3508832345278491,0.248178466855613,-0.1736433076378184,0.2906928348679538,,0.9949703286594028,9.442962935467628,0.4813542676537959,0.2869217691905852,-0.1456139736915474,0.1445876526776723,,0.9960216284397444,9.535938016163543,0.3108695969388485,0.4605720440347438,-0.5008184725882658,0.276713704617631,,0.989520432197603,8.690325917713809,0.3031249519389852,0.1335521656360771,-0.197789983716062,0.2007401104874079,
2010-06-01,9.4,217.199,91.9033,54300.66666666666,0.3027272727272727,0.1236363636363636,0.1909090909090909,3.2,5.30164859900724,9.4,284.3,99.6130997602488,76.0,2,6,54300.66666666666,0,0,0,0,0,0,0,0,0,0.3498647186782253,0.2169837503834524,-0.1567183298587906,0.2880150150410833,0.3330400834631327,0.2556339843033652,-0.1860421901461818,0.2954795457791198,0.3508839672168596,0.2481887086095678,-0.1736396336595513,0.2906946083386398,0.4826244568685392,0.2878289747991293,-0.1456523985033705,0.1446093907797503,0.3116568532944823,0.4618699995760769,-0.5031253022303633,0.2805344526437639,0.304683614626705,0.1346390917707472,-0.1993119170664425,0.2009655260904993,0.2842690392561346,0.1139887190733009,-0.2937385836656449,0.1974245064230202,0.2055513186751637,0.3837782243529503,-0.5527987130966513,0.3232392327272153,0.7153792764368619,1.5262334972966165,-0.3117776891981158,0.1860204780566692,0.9620732443564532,2.6607476163632207,0.8885023717524982,1.7229522221933284,-0.0303180228235324,0.0290571501744969,-0.4710970319128257,0.238323497225469,0.789606062070714,1.4872336473322765,-1.1164171918733203e-05,0.1896008768338321,91.5516738796811,217.41549995398177,9.502140391629052,272.9432854152956,0.9792485486448016,7.534732819330535,0.3498647186782253,0.2169837503834524,-0.1567183298587906,0.2880150150410833,,0.9828424786579304,7.86418797921672,0.3330400834631327,0.2556339843033652,-0.1860421901461818,0.2954795457791198,,0.9840259322948912,7.976001361497456,0.3508839672168596,0.2481887086095678,-0.1736396336595513,0.2906946083386398,,0.9950041960873092,9.445788913405508,0.4826244568685392,0.2878289747991293,-0.1456523985033705,0.1446093907797503,,0.9960095901281824,9.530122033393086,0.3116568532944823,0.4618699995760769,-0.5031253022303633,0.2805344526437639,,0.989326851463201,8.689138386862785,0.304683614626705,0.1346390917707472,-0.1993119170664425,0.2009655260904993,
2010-07-01,9.4,217.605,92.2549,54401.0,0.279047619047619,0.1576190476190476,0.2004761904761904,3.01,5.308642307212331,9.4,284.2,99.5493719824317,67.8,3,7,54401.0,0,0,0,0,0,0,0,0,0,0.3498702566516289,0.2169937115060581,-0.1567138296086375,0.2880203135059492,0.3330256829130975,0.2556071483960472,-0.1860513126506555,0.295478639764396,0.3508790298057496,0.2481797111036262,-0.1736412866375097,0.2907087230364586,0.4823516893693054,0.2875020022957067,-0.1451431193706709,0.1442129920265594,0.3116872662542381,0.4646682142947122,-0.5039337102116325,0.2815358407210567,0.305277627025888,0.1349029435426572,-0.1992186656149168,0.2010558912742082,0.2842662611007117,0.1139871539118325,-0.2909448252087137,0.1980274150024451,0.2056876219210173,0.3839378665704047,-0.5511841100076396,0.320864369082587,0.7153244719346982,1.5246657067212486,-0.3100992480003834,0.1844687006524141,0.9621058321612156,2.6596100512474243,0.8881543635033831,1.722140068316422,-0.0326621922754783,0.0303228183066871,-0.4683967072434571,0.2371435184272748,0.7896766283730224,1.4887379045911877,-1.114266091040303e-05,0.1896008554566668,91.90630424533146,218.3376911226339,9.47577848642914,276.6448705749062,0.979475707758668,7.561414892750927,0.3498702566516289,0.2169937115060581,-0.1567138296086375,0.2880203135059492,,0.9830072672930784,7.879327963416804,0.3330256829130975,0.2556071483960472,-0.1860513126506555,0.295478639764396,,0.9841624382463487,7.990576401601587,0.3508790298057496,0.2481797111036262,-0.1736412866375097,0.2907087230364586,,0.9950097979228708,9.4483371685101,0.4823516893693054,0.2875020022957067,-0.1451431193706709,0.1442129920265594,,0.9959790490759906,9.524739847080951,0.3116872662542381,0.4646682142947122,-0.5039337102116325,0.2815358407210567,,0.9891654709561378,8.684841112502983,0.305277627025888,0.1349029435426572,-0.1992186656149168,0.2010558912742082,
2010-08-01,9.5,217.923,92.5936,54457.0,0.2490909090909091,0.155,0.1913636363636363,2.7,5.337880574895981,9.5,281.8,99.5477096986602,68.9,3,8,54457.0,0,0,0,0,0,0,0,0,0,0.3498720030826268,0.2169891052385238,-0.1567152841388379,0.2880155393232098,0.3330275381315202,0.255607056098742,-0.1860652315358994,0.2954748184995708,0.3508789203832895,0.2481796265533207,-0.1736463377136244,0.2907042955283049,0.4823238510857473,0.2875173723126894,-0.1456077268349607,0.1442806618511049,0.3119872085094682,0.4669544499917926,-0.5039449183420741,0.2815704076674067,0.3058441045965099,0.1345219363295672,-0.1992299879302944,0.2011411604860027,0.2841738389334408,0.1142951249151305,-0.2902434010667709,0.1978688248854289,0.2055301400459288,0.3818736581043868,-0.5502104084574581,0.3197577819622781,0.7145836258997063,1.517322947111665,-0.3091069941729155,0.1853362322781397,0.9621132127741068,2.659635238458779,0.8869659166781655,1.7190959752418675,-0.0338866310782845,0.030492916099968,-0.4720789655254329,0.2418445560784787,0.7896668709014938,1.488667208731518,-6.847726827606878e-06,0.1881608747261596,92.21190613695548,217.720168683712,9.371713940857395,280.32230138587744,0.9796869270112096,7.58704732933814,0.3498720030826268,0.2169891052385238,-0.1567152841388379,0.2880155393232098,,0.9831265432314048,7.89410765251415,0.3330275381315202,0.255607056098742,-0.1860652315358994,0.2954748184995708,,0.9842740606598658,8.004766439705254,0.3508789203832895,0.2481796265533207,-0.1736463377136244,0.2907042955283049,,0.9950203180175998,9.450702838874257,0.4823238510857473,0.2875173723126894,-0.1456077268349607,0.1442806618511049,,0.9959502278881336,9.519734736534463,0.3119872085094682,0.4669544499917926,-0.5039449183420741,0.2815704076674067,,0.9888438069991704,8.674373316192227,0.3058441045965099,0.1345219363295672,-0.1992299879302944,0.2011411604860027,
2010-09-01,9.5,218.275,92.8533,54513.0,0.2471428571428571,0.1519047619047619,0.1933333333333333,2.65,5.38886050200904,9.5,285.8,99.6194880203936,68.2,3,9,54513.0,0,0,0,0,0,0,0,0,0,0.3498699349591805,0.2169891079676146,-0.1567158918736333,0.2880045546545905,0.3330276864491882,0.2556058847521262,-0.186064995484331,0.295475079162871,0.3508784464885423,0.2481777306015319,-0.173647611298619,0.2906995917289459,0.4823247570996423,0.2875212016231452,-0.14563792436261,0.1441720402073783,0.3121958399894128,0.4685912598785663,-0.5039209509293887,0.2813627042059143,0.3061111763401229,0.1345713801987179,-0.1994800377540384,0.2011007671592916,0.2844616995220247,0.1135275753800923,-0.289954689594225,0.1966887283265261,0.2054696744150708,0.3820397737476596,-0.5503816793893129,0.3196779033855835,0.7112940976634902,1.505907502616236,-0.3097246858748719,0.1837455068187212,0.9619458353044849,2.657902316167801,0.8868770878557241,1.721825851815659,-0.0339829338587131,0.0303035432134866,-0.4730449146129979,0.2425876755550927,0.7896669590753095,1.4886143733610686,-4.218085249380044e-06,0.1881608701327921,93.0373207927366,217.86311380483184,9.41459345394365,284.2810024918965,0.9799448814779026,7.612356918093196,0.3498699349591805,0.2169891079676146,-0.1567158918736333,0.2880045546545905,,0.983243394302032,7.908445411935262,0.3330276864491882,0.2556058847521262,-0.186064995484331,0.295475079162871,,0.9843970854931654,8.018698581559875,0.3508784464885423,0.2481777306015319,-0.173647611298619,0.2906995917289459,,0.995028880201456,9.45281954849762,0.4823247570996423,0.2875212016231452,-0.14563792436261,0.1441720402073783,,0.9959314946727458,9.515344399655673,0.3121958399894128,0.4685912598785663,-0.5039209509293887,0.2813627042059143,,0.9888612486270902,8.664627917722147,0.3061111763401229,0.1345713801987179,-0.1994800377540384,0.2011007671592916,
2010-10-01,9.4,219.035,92.6033,54569.0,0.22,0.1345,0.1765,2.54,5.463402030202104,9.4,284.1,99.7507565617335,67.7,4,10,54569.0,0,0,0,0,0,0,0,0,0,0.3498674145882502,0.2169901345743302,-0.1567210945146758,0.2880230455712551,0.3330271319312471,0.2556058574826506,-0.1860646361103906,0.2954714899752762,0.3508774785557947,0.2481782460520584,-0.173648577672474,0.2906992524426814,0.4814262762680578,0.2853155851667151,-0.1452299131299622,0.1435865463850197,0.3114682138998061,0.4642508406430762,-0.502957163464652,0.2815026965493523,0.3061403564706133,0.1344499857287974,-0.1996920790089308,0.2012582021224387,0.2855723031779234,0.1113045095374908,-0.2896428424066352,0.1957151851671333,0.205390206043866,0.3828258411136904,-0.5497905589014485,0.3190018118437687,0.7093666029252774,1.5088078505185771,-0.3176209457006851,0.1920419875796153,0.9617080809829838,2.653849818483274,0.8874326724764304,1.7293001490773,-0.0339435946670106,0.0303405922039343,-0.4730666754805478,0.2425637488557518,0.7896670469105653,1.4885715006493232,-4.210004651473838e-06,0.1881608654722404,92.83040588194288,218.70367300484403,9.348534417572766,293.97825515416235,0.9801512458269768,7.636574201566164,0.3498674145882502,0.2169901345743302,-0.1567210945146758,0.2880230455712551,,0.9833424512224128,7.922094168222703,0.3330271319312471,0.2556058574826506,-0.1860646361103906,0.2954714899752762,,0.9844959605637658,8.032046016851432,0.3508774785557947,0.2481782460520584,-0.173648577672474,0.2906992524426814,,0.9950147573311638,9.45422940075709,0.4814262762680578,0.2853155851667151,-0.1452299131299622,0.1435865463850197,,0.9959761586108878,9.512813733766889,0.3114682138998061,0.4642508406430762,-0.502957163464652,0.2815026965493523,,0.9888013538752471,8.654247072077982,0.3061403564706133,0.1344499857287974,-0.1996920790089308,0.2012582021224387,
2010-11-01,9.8,219.59,92.6686,54493.0,0.2425,0.143,0.182,2.76,5.490269041190267,9.8,282.1,99.92953829321242,71.6,4,11,54493.0,0,0,0,0,0,0,0,0,0,0.3498568226778944,0.2169821414497149,-0.1567286874350577,0.2880299341961427,0.3330250869920595,0.2556071733537007,-0.1860662076709047,0.2954730496793775,0.3508757104941425,0.2481783581249868,-0.1736509519606167,0.2907029064233366,0.4821143524870948,0.2854643861499816,-0.1460699303077829,0.1435205352746656,0.3115891745157823,0.4639536733183007,-0.5035780845532078,0.2826255157344582,0.3053695741175287,0.1340601090979311,-0.1996635700430971,0.2002240839818334,0.2863789460513419,0.1119559737767013,-0.2898571575378829,0.1933225010733672,0.2009358760662812,0.3713947246718916,-0.5464887042183925,0.3153395975144776,0.7095513456025996,1.5157679623940732,-0.3171072620642854,0.1915669703605846,0.9614667878404858,2.6486009574614404,0.8878033852569753,1.7366393061407617,-0.0341068729310678,0.0304134511038086,-0.4724311688198824,0.2423151364942579,0.7871723104319118,1.4752765819578406,3.5344279045792502e-06,0.1843497524222515,93.04913528179742,219.2359368006428,9.749265583820174,293.4418121496663,0.9804409963594252,7.661163518453456,0.3498568226778944,0.2169821414497149,-0.1567286874350577,0.2880299341961427,,0.9834692225355438,7.935520208070515,0.3330250869920595,0.2556071733537007,-0.1860662076709047,0.2954730496793775,,0.9846196050236854,8.045261298080518,0.3508757104941425,0.2481783581249868,-0.1736509519606167,0.2907029064233366,,0.9950123118337928,9.455223395728876,0.4821143524870948,0.2854643861499816,-0.1460699303077829,0.1435205352746656,,0.995981489940209,9.511192429695258,0.3115891745157823,0.4639536733183007,-0.5035780845532078,0.2826255157344582,,0.9891530158313492,8.651758974436827,0.3053695741175287,0.1340601090979311,-0.1996635700430971,0.2002240839818334,
2010-12-01,9.3,220.472,93.5916,54417.0,0.2804545454545454,0.1409090909090909,0.1931818181818181,3.29,5.539597891842991,9.3,285.2,100.118590677277,74.5,4,12,54417.0,0,0,0,0,0,0,0,0,0,0.3498646332029401,0.2170110914683722,-0.156722310576743,0.2880363705527768,0.3330258050587251,0.2556100766350651,-0.1860677446928642,0.2954701545089943,0.3508768413516537,0.248186295086443,-0.1736501668008361,0.2907039865488713,0.4817950460674522,0.2835957459995356,-0.1466266172801423,0.1418381119666123,0.309723529328468,0.4620318818325168,-0.4999956904745844,0.2775490092725365,0.3060050227131078,0.1351062190967455,-0.197946929620697,0.2000393067773881,0.2865924584682283,0.1130619076885567,-0.2902871555495825,0.1934688668244052,0.1860845405834664,0.3605896818202566,-0.5467502864659997,0.3150689623791197,0.7075879991129335,1.499756631284708,-0.315110148090397,0.1845966953162073,0.9614496611145747,2.6452117362544563,0.887974511230439,1.738422592948295,-0.0325508877142163,0.0306346635900914,-0.4726812305617299,0.2424952633420942,0.7878580648259517,1.4677934092032106,-3.010791036406559e-06,0.1843497496046238,93.71372938792616,220.35990631323529,9.26184532311116,295.72469455439443,0.9807476736494478,7.686311631115672,0.3498646332029401,0.2170110914683722,-0.156722310576743,0.2880363705527768,,0.9835819641475492,7.948559631069284,0.3330258050587251,0.2556100766350651,-0.1860677446928642,0.2954701545089943,,0.984747398218573,8.05839275483971,0.3508768413516537,0.248186295086443,-0.1736501668008361,0.2907039865488713,,0.994991822294946,9.455508274233267,0.4817950460674522,0.2835957459995356,-0.1466266172801423,0.1418381119666123,,0.9958784845276228,9.508158936103026,0.309723529328468,0.4620318818325168,-0.4999956904745844,0.2775490092725365,,0.9897885775083284,8.6615188053659,0.3060050227131078,0.1351062190967455,-0.197946929620697,0.2000393067773881,
