date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country,gdp_per_capita
1978-11-01,0.0,0.16,0.92,2.1,9.203,8.6435,9.2355,67.5,51.5456,8.81,5.222412,5.9,70.5,101.816068618221,75.0,Q4,November,USA,32310.0
1978-12-01,0.16,1.74,1.92,2.9,9.440999999999999,9.0765,9.364,67.9,51.806,9.01,5.316517,6.0,70.6,101.616731806602,66.1,Q4,December,USA,32302.0
1979-01-01,1.74,0.92,30.56,4.08,9.542727272727273,9.349545454545455,9.472727272727273,68.5,51.525,9.1,5.522627,5.9,72.3,101.440049676784,72.1,Q1,January,USA,32294.0
1979-02-01,0.92,1.92,2.1,4.34,9.394444444444444,9.32388888888889,9.408888888888889,69.2,51.778,9.1,5.454675,5.9,72.3,101.268261819006,73.9,Q1,February,USA,32277.333333333332
1979-03-01,1.92,30.56,2.9,3.8,9.383181818181818,9.478181818181818,9.467272727272727,69.9,51.9382,9.12,5.564126,5.8,72.5,101.070484452568,68.4,Q1,March,USA,32260.666666666668
1979-04-01,30.56,2.1,4.08,3.52,9.282,9.4605,9.4875,70.6,51.3251,9.18,5.693924,5.8,72.3,100.832959542801,66.0,Q2,April,USA,32244.0
1979-05-01,2.1,2.9,4.34,4.86,9.270476190476192,9.611428571428572,9.537142857142857,71.4,51.7782,9.25,5.566561,5.6,72.1,100.573950235389,68.1,Q2,May,USA,32291.333333333332
1979-06-01,2.9,4.08,3.8,6.56,8.805714285714286,9.055238095238096,9.061428571428571,72.2,51.7865,8.91,5.705211,5.7,72.1,100.304849847732,65.8,Q2,June,USA,32338.666666666668
1979-07-01,4.08,4.34,3.52,10.66,8.869523809523809,9.23952380952381,9.235714285714286,73.0,51.7029,8.95,5.781885,5.7,74.2,100.038660495956,60.4,Q3,July,USA,32386.0
1979-08-01,4.34,3.8,4.86,46.42,9.16,9.520434782608696,9.493913043478262,73.7,51.3658,9.03,6.060129,6.0,74.0,99.7869810454505,64.5,Q3,August,USA,32379.333333333332
1979-09-01,3.8,3.52,6.56,89.82,9.89421052631579,10.263684210526316,10.202631578947368,74.4,51.3623,9.33,6.128747,5.9,74.0,99.540571366878,66.7,Q3,September,USA,32372.666666666668
1979-10-01,3.52,4.86,10.66,99.66,11.234545454545454,11.701363636363636,11.657727272727273,75.2,51.7175,10.3,5.869858,6.0,74.4,99.2795972808275,62.1,Q4,October,USA,32366.0
1979-11-01,4.86,6.56,46.42,99.7,11.216842105263158,11.792631578947368,11.822631578947368,76.0,51.6341,10.65,5.845224,5.9,74.5,99.001689197841,63.3,Q4,November,USA,32369.666666666668
1979-12-01,6.56,10.66,89.82,87.96,10.916,12.0355,11.8445,76.9,51.6694,10.39,6.114708,6.0,74.5,98.7137608478032,61.0,Q4,December,USA,32373.333333333332
1980-01-01,10.66,46.42,99.66,33.16,10.963181818181818,11.998181818181818,11.844090909090909,78.0,51.944,10.8,6.326556,6.3,76.6,98.4174050755216,67.0,Q1,January,USA,32377.0
1980-02-01,46.42,89.82,99.7,0.46,12.456842105263158,12.856315789473685,12.864210526315789,79.0,51.9633,12.41,6.541523000000001,6.3,76.7,98.09582586871142,66.9,Q1,February,USA,32125.0
1980-03-01,89.82,99.66,87.96,0.12,14.03095238095238,15.20095238095238,15.027142857142858,80.1,51.7454,12.75,5.894791000000001,6.3,77.3,97.7894854316784,56.5,Q1,March,USA,31873.0
1980-04-01,99.66,99.7,33.16,0.08,11.974285714285715,13.203333333333333,12.880952380952381,80.9,50.7197,11.47,5.790051,6.9,78.3,97.6211641228207,52.7,Q2,April,USA,31621.0
1980-05-01,99.7,87.96,0.46,0.16,8.663333333333334,8.577142857142857,8.647619047619047,81.7,49.4766,10.18,6.078551,7.5,78.3,97.682797162208,51.7,Q2,May,USA,31577.0
1980-06-01,87.96,33.16,0.12,0.84,7.535714285714286,7.074285714285715,7.301904761904762,82.5,48.8383,9.78,6.479213,7.6,79.3,98.00924701308078,58.7,Q2,June,USA,31533.0
1980-07-01,33.16,0.46,0.08,3.98,7.99909090909091,8.056363636363637,8.061363636363636,82.6,48.4907,10.25,6.789402000000001,7.8,79.8,98.5306842246216,62.3,Q3,July,USA,31489.0
1980-08-01,0.46,0.12,0.16,3.18,9.385238095238096,9.129999999999999,9.412857142857144,83.2,48.6456,11.1,7.018506,7.7,79.9,99.1205872553804,67.3,Q3,August,USA,31656.0
1980-09-01,0.12,0.08,0.84,1.98,10.484285714285713,10.27142857142857,10.574285714285715,83.9,49.4578,11.51,7.240799000000001,7.5,79.9,99.6423459102594,73.7,Q3,September,USA,31823.0
1980-10-01,0.08,0.16,3.98,1.94,11.298636363636364,11.620454545454546,11.634545454545455,84.7,50.0861,11.75,7.444011,7.5,80.4,99.9953884194763,75.0,Q4,October,USA,31990.0
1980-11-01,0.16,0.84,3.18,1.58,12.663529411764706,13.728235294117647,13.504117647058823,85.6,50.9209,12.68,7.738816,7.5,82.6,100.149522854592,76.7,Q4,November,USA,32176.666666666668
1980-12-01,0.84,3.98,1.98,1.88,13.227727272727272,15.49409090909091,14.635909090909092,86.4,51.257,12.84,7.594361999999999,7.2,84.2,100.141184502107,64.5,Q4,December,USA,32363.333333333332
1981-01-01,3.98,3.18,1.94,4.62,12.616190476190477,15.02190476190476,14.078095238095237,87.2,50.9328,12.57,7.550431,7.5,86.2,100.031523414684,71.4,Q1,January,USA,32550.0
1981-02-01,3.18,1.98,1.58,51.24,12.99,14.787777777777778,14.052777777777777,88.0,50.7237,13.19,7.280319,7.4,86.4,99.8872780197043,66.9,Q1,February,USA,32445.333333333332
1981-03-01,1.98,1.94,1.88,84.34,12.278636363636364,13.358636363636363,12.81090909090909,88.6,50.9806,13.12,7.57145,7.4,89.1,99.7423044677344,66.5,Q1,March,USA,32340.666666666668
1981-04-01,1.94,1.58,4.62,94.5,12.785238095238096,13.692380952380953,13.452857142857143,89.1,50.7661,13.68,7.685257000000001,7.2,91.0,99.5697549300609,72.4,Q2,April,USA,32236.0
1981-05-01,1.58,1.88,51.24,96.46,14.2865,16.3045,15.285,89.7,51.0552,14.1,7.554264,7.5,91.3,99.340761667741,76.3,Q2,May,USA,32335.0
1981-06-01,1.88,4.62,84.34,96.44,13.218181818181819,14.734090909090908,14.085454545454546,90.5,51.3214,13.47,7.605069,7.5,91.8,99.0702200820712,73.1,Q2,June,USA,32434.0
1981-07-01,4.62,51.24,94.5,93.52,13.906818181818181,14.946363636363635,14.735454545454546,91.5,51.6555,14.28,7.425051,7.2,95.1,98.7902411369644,74.1,Q3,July,USA,32533.0
1981-08-01,51.24,84.34,96.46,13.7,14.699523809523809,15.506190476190476,15.516190476190475,92.2,51.5903,14.94,7.451367999999999,7.4,95.8,98.5032239496915,77.2,Q3,August,USA,32387.0
1981-09-01,84.34,94.5,96.44,61.8,14.52904761904762,14.704761904761906,14.915714285714287,93.1,51.3429,15.32,6.770683999999999,7.6,95.7,98.18545833570248,73.1,Q3,September,USA,32241.0
1981-10-01,94.5,96.46,93.52,73.22,13.621904761904762,13.543333333333335,13.822380952380952,93.4,50.9463,15.15,6.873013,7.9,98.9,97.8478310271894,70.3,Q4,October,USA,32095.0
1981-11-01,96.46,96.44,13.7,75.62,11.201666666666666,10.857222222222223,11.296666666666667,93.8,50.3546,13.39,7.080006,8.3,99.0,97.51074135004758,62.5,Q4,November,USA,31906.333333333332
1981-12-01,96.44,93.52,61.8,78.74,11.565,10.84590909090909,11.517727272727273,94.1,49.8086,13.72,7.111047,8.5,99.2,97.20044054113028,64.3,Q4,December,USA,31717.666666666668
1982-01-01,93.52,13.7,73.22,79.14,12.7685,12.2765,12.8275,94.4,48.7877,14.59,6.725086999999999,8.6,99.4,96.91044040502892,71.0,Q1,January,USA,31529.0
1982-02-01,13.7,61.8,75.62,77.62,13.107222222222223,13.481111111111112,13.610555555555557,94.7,49.7839,14.43,6.552295,8.9,99.5,96.6350751768718,66.5,Q1,February,USA,31553.666666666668
1982-03-01,61.8,73.22,78.74,74.34,12.465652173913043,12.67782608695652,12.771739130434783,94.7,49.4477,13.86,6.324361,9.0,100.0,96.4110146901184,62.0,Q1,March,USA,31578.333333333332
1982-04-01,73.22,75.62,79.14,71.08,12.496190476190478,12.703333333333333,12.8,95.0,48.9913,13.87,6.631616,9.3,100.0,96.26912146227993,65.5,Q2,April,USA,31603.0
1982-05-01,75.62,78.74,77.62,37.32,11.984,12.088,12.1645,95.9,48.6669,13.62,6.6416520000000006,9.4,100.0,96.2166373929116,67.5,Q2,May,USA,31536.0
1982-06-01,78.74,79.14,74.34,15.76,12.567272727272728,12.465909090909092,12.69818181818182,97.0,48.5415,14.3,6.248705,9.6,100.0,96.2561509236155,65.7,Q2,June,USA,31469.0
1982-07-01,79.14,77.62,71.08,0.8,11.895238095238096,11.349047619047619,11.881428571428572,97.5,48.3775,13.95,6.221205,9.8,99.5,96.37458417797068,65.4,Q3,July,USA,31402.0
1982-08-01,77.62,74.34,37.32,1.74,10.371818181818183,8.679545454545455,9.88090909090909,97.7,47.9382,13.06,6.230021,9.8,98.5,96.55863568171593,65.4,Q3,August,USA,31380.333333333332
1982-09-01,74.34,71.08,15.76,0.14,9.91952380952381,7.920476190476189,9.373809523809523,97.7,47.8139,12.34,6.952616,10.1,98.5,96.8135971589234,69.3,Q3,September,USA,31358.666666666668
1982-10-01,71.08,37.32,0.8,0.06,8.629,7.710500000000001,8.2895,98.1,47.3575,10.91,7.53648,10.4,98.5,97.13513824540908,73.4,Q4,October,USA,31337.0
1982-11-01,37.32,15.76,1.74,0.06,8.443684210526316,8.066315789473684,8.33736842105263,98.0,47.2078,10.55,7.897333000000001,10.8,98.1,97.5359442050535,72.1,Q4,November,USA,31453.333333333332
1982-12-01,15.76,0.8,0.14,0.02,8.228181818181818,7.9368181818181816,8.155909090909091,97.7,46.8713,10.54,7.951669,10.8,97.9,98.0252842650674,71.9,Q4,December,USA,31569.666666666668
1983-01-01,0.8,1.74,0.06,0.02,8.012857142857143,7.856190476190475,7.930952380952381,97.9,47.7398,10.46,8.244418,10.4,94.8,98.5902675138363,70.4,Q1,January,USA,31686.0
1983-02-01,1.74,0.14,0.06,0.12,8.281578947368422,8.113684210526316,8.225263157894737,98.0,47.4484,10.72,8.391662,10.4,92.7,99.2038554552661,74.6,Q1,February,USA,31904.0
1983-03-01,0.14,0.06,0.02,0.02,8.35695652173913,8.348695652173914,8.366521739130436,98.1,47.8426,10.51,8.66558,10.3,92.9,99.8354728341077,80.8,Q1,March,USA,32122.0
1983-04-01,0.06,0.06,0.02,0.04,8.2925,8.212,8.296000000000001,98.8,48.4483,10.4,8.972832,10.2,92.7,100.452183501298,89.1,Q2,April,USA,32340.0
1983-05-01,0.06,0.02,0.12,0.02,8.225238095238096,8.191904761904762,8.218571428571428,99.2,48.747,10.38,9.369154,10.1,92.6,101.019616277927,93.3,Q2,May,USA,32528.666666666668
1983-06-01,0.02,0.02,0.02,0.02,8.871818181818183,8.792272727272728,8.887272727272729,99.4,49.0434,10.85,9.549047,10.1,92.6,101.505237546052,92.2,Q2,June,USA,32717.333333333332
1983-07-01,0.02,0.12,0.04,0.02,9.338,9.0805,9.258,99.8,49.7739,11.38,9.58049,9.4,92.2,101.892588342089,92.8,Q3,July,USA,32906.0
1983-08-01,0.12,0.02,0.02,0.06,9.599565217391303,9.343478260869565,9.506521739130434,100.1,50.364,11.85,9.305114,9.5,92.2,102.18191190837,90.9,Q3,August,USA,33108.333333333336
1983-09-01,0.02,0.04,0.02,0.04,9.272857142857143,8.995238095238095,9.145238095238096,100.4,51.0937,11.65,9.5762,9.2,92.3,102.39328354658,89.9,Q3,September,USA,33310.666666666664
1983-10-01,0.04,0.02,0.02,0.06,8.977,8.635,8.8335,100.8,51.4902,11.54,9.584584,8.8,93.1,102.534427165215,89.3,Q4,October,USA,33513.0
1983-11-01,0.02,0.02,0.06,0.02,9.082105263157894,8.76421052631579,8.932105263157895,101.1,51.721,11.69,9.448442,8.5,93.2,102.610744209392,91.1,Q4,November,USA,33709.666666666664
1983-12-01,0.02,0.02,0.04,0.04,9.238571428571428,8.996190476190476,9.173809523809524,101.4,51.9769,11.83,9.400146,8.3,94.8,102.624358376468,94.2,Q4,December,USA,33906.333333333336
1984-01-01,0.02,0.06,0.06,0.08,9.072380952380954,8.903333333333332,9.014761904761905,102.1,53.0088,11.67,9.531851,8.0,93.7,102.579616305909,100.1,Q1,January,USA,34103.0
1984-02-01,0.06,0.04,0.02,0.12,9.200526315789475,9.087894736842106,9.18421052631579,102.6,53.2486,11.84,8.972541,7.8,95.6,102.466034513539,97.4,Q1,February,USA,34276.0
1984-03-01,0.04,0.06,0.04,0.2,9.671818181818182,9.516818181818183,9.655454545454544,102.9,53.5028,12.32,8.978227,7.8,96.1,102.276591828621,101.0,Q1,March,USA,34449.0
1984-04-01,0.06,0.02,0.08,0.22,9.947,9.693999999999999,9.8405,103.3,53.8233,12.63,8.978723,7.7,96.1,102.019950478338,96.1,Q2,April,USA,34622.0
1984-05-01,0.02,0.04,0.12,0.1,10.573636363636364,9.834090909090909,10.306363636363637,103.5,54.1104,13.41,8.919742,7.4,96.1,101.724808326,98.1,Q2,May,USA,34705.0
1984-06-01,0.04,0.08,0.2,0.12,10.927142857142858,9.868095238095238,10.505238095238095,103.7,54.3075,13.56,8.742867,7.2,96.1,101.41521653125,95.5,Q2,June,USA,34788.0
1984-07-01,0.08,0.12,0.22,0.18,10.889047619047618,10.115238095238094,10.524761904761906,104.1,54.4587,13.36,8.625086,7.5,96.2,101.123198810736,96.6,Q3,July,USA,34871.0
1984-08-01,0.12,0.2,0.1,0.06,10.711304347826088,10.466521739130433,10.610869565217392,104.4,54.5239,12.72,9.317769,7.5,96.4,100.867838243559,99.1,Q3,August,USA,34938.0
1984-09-01,0.2,0.22,0.12,0.1,10.512631578947369,10.368947368421052,10.466842105263158,104.7,54.3696,12.52,9.475889,7.3,96.2,100.666164681166,100.9,Q3,September,USA,35005.0
1984-10-01,0.22,0.1,0.18,0.28,9.92909090909091,9.736363636363636,9.865909090909092,105.1,54.3474,12.16,9.416708,7.4,96.4,100.524763088094,96.3,Q4,October,USA,35072.0
1984-11-01,0.1,0.12,0.06,0.22,9.00842105263158,8.608421052631579,8.810526315789474,105.3,54.529,11.57,9.498795,7.2,96.3,100.429668436641,95.7,Q4,November,USA,35163.333333333336
1984-12-01,0.12,0.18,0.1,0.38,8.595,8.056999999999999,8.284,105.5,54.5556,11.5,9.382779,7.3,96.4,100.359234855137,92.9,Q4,December,USA,35254.666666666664
1985-01-01,0.18,0.06,0.28,0.4,8.327142857142857,7.756190476190476,8.002857142857144,105.7,54.527,11.38,9.815166,7.3,96.3,100.304854205721,96.0,Q1,January,USA,35346.0
1985-02-01,0.06,0.1,0.22,0.04,8.563333333333333,8.265,8.393333333333333,106.3,54.6871,11.51,10.37154,7.2,96.3,100.253614185817,93.7,Q1,February,USA,35424.666666666664
1985-03-01,0.1,0.28,0.38,0.08,9.058095238095238,8.516666666666666,8.899047619047618,106.8,54.7673,11.86,10.29142,7.2,94.3,100.211543755612,93.7,Q1,March,USA,35503.333333333336
1985-04-01,0.28,0.22,0.4,0.18,8.443809523809524,7.946666666666666,8.233333333333334,107.0,54.6467,11.43,10.36456,7.3,94.4,100.177693043133,94.6,Q2,April,USA,35582.0
1985-05-01,0.22,0.38,0.04,0.08,7.8536363636363635,7.479545454545455,7.649090909090909,107.2,54.7396,10.85,10.59652,7.2,94.2,100.147657196688,91.8,Q2,May,USA,35732.333333333336
1985-06-01,0.38,0.4,0.08,0.02,7.2705,6.954000000000001,7.093500000000001,107.5,54.711,10.16,10.84758,7.4,93.2,100.121819929082,96.5,Q2,June,USA,35882.666666666664
1985-07-01,0.4,0.04,0.18,0.18,7.3127272727272725,7.082727272727272,7.194999999999999,107.7,54.4365,10.31,11.05607,7.4,93.2,100.090219220005,94.0,Q3,July,USA,36033.0
1985-08-01,0.04,0.08,0.08,0.62,7.481363636363636,7.135,7.318181818181818,107.9,54.6121,10.33,10.80291,7.1,93.2,100.061870492885,92.4,Q3,August,USA,36092.0
1985-09-01,0.08,0.18,0.02,0.58,7.503157894736842,7.099473684210525,7.265263157894736,108.1,54.8147,10.37,10.55842,7.1,92.9,100.041850740243,92.1,Q3,September,USA,36151.0
1985-10-01,0.18,0.08,0.18,0.16,7.447727272727272,7.161363636363637,7.330454545454546,108.5,54.6228,10.24,10.65283,7.1,92.1,100.03638295987,88.4,Q4,October,USA,36210.0
1985-11-01,0.08,0.02,0.62,0.14,7.333157894736843,7.237368421052631,7.301052631578948,109.0,54.8123,9.78,11.28278,7.0,91.0,100.051662074966,90.9,Q4,November,USA,36298.666666666664
1985-12-01,0.02,0.18,0.58,0.36,7.157619047619048,7.099523809523809,7.135714285714285,109.5,55.3553,9.26,11.81692,7.0,90.9,100.083519621075,93.9,Q4,December,USA,36387.333333333336
1986-01-01,0.18,0.62,0.16,0.0,7.206190476190477,7.073809523809524,7.164761904761905,109.9,55.6453,9.19,11.8989,6.7,90.6,100.109808397836,95.6,Q1,January,USA,36476.0
1986-02-01,0.62,0.58,0.14,0.04,7.105263157894737,7.064210526315789,7.109473684210527,109.7,55.2634,8.7,12.52,7.2,90.3,100.118582085753,95.9,Q1,February,USA,36505.0
1986-03-01,0.58,0.16,0.36,0.0,6.589,6.5605,6.571,109.1,54.8728,7.78,13.2667,7.2,90.1,100.110525152342,95.1,Q1,March,USA,36534.0
1986-04-01,0.16,0.14,0.0,0.12,6.0622727272727275,6.056363636363637,6.078636363636363,108.7,54.935,7.3,13.59399,7.1,90.0,100.094573600371,96.2,Q2,April,USA,36563.0
1986-05-01,0.14,0.36,0.04,0.0,6.245238095238095,6.15,6.185714285714286,109.0,55.0399,7.71,13.60329,7.2,90.1,100.076303702438,94.8,Q2,May,USA,36649.333333333336
1986-06-01,0.36,0.0,0.0,0.0,6.317619047619047,6.2090476190476185,6.267142857142856,109.4,54.826,7.8,13.94495,7.2,90.6,100.044366687128,99.3,Q2,June,USA,36735.666666666664
1986-07-01,0.0,0.04,0.12,0.7,5.9,5.828636363636363,5.86090909090909,109.5,55.167,7.3,13.69767,7.0,90.5,99.99531691355747,97.7,Q3,July,USA,36822.0
1986-08-01,0.04,0.0,0.0,0.0,5.599047619047619,5.527142857142857,5.552380952380952,109.6,55.0726,7.17,13.9549,6.9,90.5,99.94419423428958,94.9,Q3,August,USA,36858.333333333336
1986-09-01,0.0,0.12,0.0,0.04,5.452857142857143,5.20952380952381,5.351428571428571,110.0,55.2237,7.45,13.57344,7.0,90.6,99.9001015257255,91.9,Q3,September,USA,36894.666666666664
1986-10-01,0.12,0.0,0.7,0.0,5.405909090909091,5.179545454545455,5.261363636363637,110.2,55.4589,7.43,13.54146,7.0,89.9,99.8736808426528,95.6,Q4,October,USA,36931.0
1986-11-01,0.0,0.0,0.0,0.0,5.477222222222222,5.349444444444445,5.414444444444444,110.4,55.6763,7.25,13.94781,6.9,89.8,99.8875748795145,91.4,Q4,November,USA,36998.0
1986-12-01,0.0,0.7,0.04,0.0,5.550909090909091,5.528181818181818,5.545454545454546,110.8,56.2078,7.11,14.07404,6.6,90.2,99.96831736819358,89.1,Q4,December,USA,37065.0
1987-01-01,0.7,0.0,0.0,0.0,5.4625,5.427,5.438000000000001,111.4,55.9911,7.08,14.970679999999998,6.6,90.1,100.126051817711,90.4,Q1,January,USA,37132.0
1987-02-01,0.0,0.04,0.0,0.04,5.626315789473685,5.593684210526316,5.588421052631579,111.8,56.7373,7.25,15.86818,6.6,90.2,100.337587029045,90.2,Q1,February,USA,37239.333333333336
1987-03-01,0.04,0.0,0.0,0.04,5.681363636363636,5.591818181818182,5.604090909090909,112.2,56.8136,7.25,16.48206,6.6,90.2,100.558063792051,90.8,Q1,March,USA,37346.666666666664
1987-04-01,0.0,0.0,0.0,0.0,6.093333333333333,5.636190476190476,5.903809523809524,112.7,57.185,8.02,16.228839999999998,6.3,90.2,100.7595181501,92.8,Q2,April,USA,37454.0
1987-05-01,0.0,0.0,0.04,0.0,6.519499999999999,5.66,6.051,113.0,57.5424,8.61,16.14232,6.3,90.6,100.925810752652,91.1,Q2,May,USA,37531.0
1987-06-01,0.0,0.0,0.04,0.02,6.345,5.668181818181818,5.990454545454545,113.5,57.8502,8.4,16.79351,6.2,91.1,101.041373745236,91.5,Q2,June,USA,37608.0
1987-07-01,0.0,0.04,0.0,0.3,6.239545454545455,5.692272727272727,5.761363636363637,113.8,58.2421,8.45,17.25948,6.1,91.0,101.087366123665,93.7,Q3,July,USA,37685.0
1987-08-01,0.04,0.04,0.0,0.0,6.541428571428572,6.036190476190477,6.1519047619047615,114.3,58.6784,8.76,18.23986,6.0,91.2,101.04293079174,94.4,Q3,August,USA,37869.333333333336
1987-09-01,0.04,0.0,0.02,0.0,7.11047619047619,6.398095238095239,6.638571428571429,114.7,58.9088,9.42,17.67034,5.9,92.6,100.913258981104,93.6,Q3,September,USA,38053.666666666664
1987-10-01,0.0,0.0,0.3,0.04,7.053333333333334,6.133333333333334,6.688095238095237,115.0,59.7008,9.52,15.560629999999998,6.0,94.2,100.728236959698,89.3,Q4,October,USA,38238.0
1987-11-01,0.0,0.02,0.0,0.1,6.501578947368421,5.6947368421052635,6.190526315789474,115.4,59.9956,8.86,13.58801,5.8,95.7,100.540570757153,83.1,Q4,November,USA,38278.333333333336
1987-12-01,0.02,0.3,0.0,0.02,6.685454545454546,5.767727272727273,6.356363636363636,115.6,60.3246,8.99,13.3575,5.7,96.6,100.408869949239,86.8,Q4,December,USA,38318.666666666664
1988-01-01,0.3,0.0,0.04,0.1,6.522105263157894,5.813684210526316,6.253157894736842,116.0,60.309,8.67,13.91834,5.7,98.7,100.340611864462,90.8,Q1,January,USA,38359.0
1988-02-01,0.0,0.0,0.1,0.04,6.2095,5.6605,5.929,116.2,60.6122,8.21,14.37273,5.7,100.7,100.32731511016,91.6,Q1,February,USA,38500.0
1988-03-01,0.0,0.04,0.02,0.06,6.281739130434782,5.70304347826087,5.908260869565217,116.5,60.7452,8.37,14.84251,5.7,101.4,100.357467430086,94.6,Q1,March,USA,38641.0
1988-04-01,0.04,0.1,0.1,0.02,6.5575,5.907,6.2090000000000005,117.2,61.108,8.72,14.70187,5.4,105.6,100.416430555115,91.2,Q2,April,USA,38782.0
1988-05-01,0.1,0.02,0.04,0.08,6.903809523809524,6.257142857142857,6.561428571428571,117.5,60.9843,9.09,14.358529999999998,5.6,106.3,100.491282804719,94.8,Q2,May,USA,38824.0
1988-06-01,0.02,0.1,0.06,0.04,6.986818181818182,6.459545454545454,6.707272727272727,118.0,61.1615,8.92,15.12444,5.4,107.6,100.560617159808,94.7,Q2,June,USA,38866.0
1988-07-01,0.1,0.04,0.02,0.16,7.223999999999999,6.7284999999999995,6.9935,118.5,61.171,9.06,15.064370000000002,5.4,108.7,100.602550936429,93.4,Q3,July,USA,38908.0
1988-08-01,0.04,0.06,0.08,0.88,7.5926086956521734,7.062608695652174,7.392608695652174,119.0,61.4771,9.26,14.78065,5.6,110.3,100.621334186532,97.4,Q3,August,USA,39048.0
1988-09-01,0.06,0.02,0.04,0.82,7.5252380952380955,7.23952380952381,7.4280952380952385,119.5,61.2785,8.98,15.00061,5.4,110.2,100.626307915174,97.3,Q3,September,USA,39188.0
1988-10-01,0.02,0.08,0.16,0.98,7.5435,7.3485,7.4965,119.9,61.5488,8.8,15.48469,5.4,109.9,100.625923376501,94.1,Q4,October,USA,39328.0
1988-11-01,0.08,0.04,0.88,1.6,7.8655,7.76,7.861,120.3,61.7049,8.96,15.11941,5.3,109.2,100.620405893389,93.0,Q4,November,USA,39434.666666666664
1988-12-01,0.04,0.16,0.82,1.44,8.316666666666666,8.067142857142857,8.223809523809523,120.7,61.9851,9.11,15.38439,5.3,109.1,100.601785937781,91.9,Q4,December,USA,39541.333333333336
1989-01-01,0.16,0.88,0.98,1.72,8.366,8.266,8.3645,121.2,62.1677,9.09,15.88492,5.4,109.6,100.547454951519,97.9,Q1,January,USA,39648.0
1989-02-01,0.88,0.82,1.6,0.32,8.547368421052632,8.530526315789475,8.54842105263158,121.6,61.8916,9.17,16.3478,5.2,111.2,100.439236108508,95.4,Q1,February,USA,39719.0
1989-03-01,0.82,0.98,1.44,0.4,8.817272727272726,8.815454545454545,8.852727272727272,122.2,62.0508,9.36,16.30056,5.0,111.4,100.284437853517,94.3,Q1,March,USA,39790.0
1989-04-01,0.98,1.6,1.72,0.42,8.638,8.647,8.654,123.1,62.0289,9.18,16.7725,5.2,111.7,100.109868284404,91.5,Q2,April,USA,39861.0
1989-05-01,1.6,1.44,0.32,0.14,8.308181818181819,8.433181818181819,8.413636363636364,123.7,61.6871,8.86,17.359779999999997,5.2,111.1,99.9426302196434,90.7,Q2,May,USA,39922.666666666664
1989-06-01,1.44,1.72,0.4,0.14,7.840909090909091,8.151363636363637,7.933636363636364,124.1,61.6857,8.28,17.90099,5.3,111.2,99.81317206571,90.6,Q2,June,USA,39984.333333333336
1989-07-01,1.72,0.32,0.42,0.18,7.3645,7.883,7.606,124.5,61.0896,8.02,18.33109,5.2,111.4,99.73362427797,92.0,Q3,July,USA,40046.0
1989-08-01,0.32,0.4,0.14,0.18,7.613913043478261,7.899565217391304,7.743478260869565,124.5,61.6847,8.11,19.10661,5.2,111.3,99.7023186280111,89.6,Q3,August,USA,40035.666666666664
1989-09-01,0.4,0.42,0.14,0.36,7.6455,7.7505,7.7364999999999995,124.8,61.4794,8.19,19.11225,5.3,111.4,99.7044252835574,95.8,Q3,September,USA,40025.333333333336
1989-10-01,0.42,0.14,0.18,1.3,7.4452380952380945,7.63952380952381,7.617142857142857,125.4,61.4014,8.01,19.06244,5.3,111.5,99.718634798744,93.9,Q4,October,USA,40015.0
1989-11-01,0.14,0.14,0.18,1.38,7.24952380952381,7.687619047619047,7.492380952380953,125.9,61.6081,7.87,18.66268,5.4,111.1,99.742392516686,90.9,Q4,November,USA,40130.333333333336
1989-12-01,0.14,0.18,0.36,2.58,7.2075000000000005,7.626,7.422,126.3,61.9588,7.84,19.07521,5.4,111.2,99.7727325385241,90.5,Q4,December,USA,40245.666666666664
1990-01-01,0.18,0.18,1.3,9.1,7.383333333333334,7.642857142857143,7.552380952380952,127.5,61.6352,8.21,18.56648,5.4,110.9,99.8071203962759,93.0,Q1,January,USA,40361.0
1990-02-01,0.18,0.36,1.38,17.46,7.554736842105263,7.741052631578948,7.7026315789473685,128.0,62.1951,8.47,18.07759,5.3,111.0,99.83800704274972,89.5,Q1,February,USA,40368.0
1990-03-01,0.36,1.3,2.58,36.62,7.757272727272727,7.8981818181818175,7.845454545454545,128.6,62.4916,8.59,18.44583,5.2,110.8,99.8382351981518,91.3,Q1,March,USA,40375.0
1990-04-01,1.3,1.38,9.1,61.18,7.8025,7.773000000000001,7.836,128.9,62.3511,8.79,18.38141,5.4,111.6,99.7645940248103,93.9,Q2,April,USA,40382.0
1990-05-01,1.38,2.58,17.46,66.36,7.7268181818181825,7.743181818181818,7.76409090909091,129.1,62.5353,8.76,18.94923,5.4,111.4,99.59506982151908,90.6,Q2,May,USA,40343.333333333336
1990-06-01,2.58,9.1,36.62,64.76,7.534285714285714,7.725238095238095,7.632380952380952,129.9,62.7479,8.48,19.47706,5.2,111.4,99.30981145016968,88.3,Q2,June,USA,40304.666666666664
1990-07-01,9.1,17.46,61.18,62.02,7.398571428571429,7.62,7.52,130.5,62.6435,8.47,19.47469,5.5,111.5,98.9141203051758,88.2,Q3,July,USA,40266.0
