realtime_start,realtime_end,date,value
2025-07-29,2025-07-29,1990-09-01,97.9500840039978
2025-07-29,2025-07-29,1990-10-01,97.5246860885899
2025-07-29,2025-07-29,1990-11-01,97.22317230318859
2025-07-29,2025-07-29,1990-12-01,97.0906327858816
2025-07-29,2025-07-29,1991-01-01,97.1282080000897
2025-07-29,2025-07-29,1991-02-01,97.3233136910248
2025-07-29,2025-07-29,1991-03-01,97.6327932954212
2025-07-29,2025-07-29,1991-04-01,98.01102270785931
2025-07-29,2025-07-29,1991-05-01,98.4007668390542
2025-07-29,2025-07-29,1991-06-01,98.7598942406906
2025-07-29,2025-07-29,1991-07-01,99.03677049040701
2025-07-29,2025-07-29,1991-08-01,99.19099033185059
2025-07-29,2025-07-29,1991-09-01,99.2293312060457
2025-07-29,2025-07-29,1991-10-01,99.18542277330191
2025-07-29,2025-07-29,1991-11-01,99.11469129769009
2025-07-29,2025-07-29,1991-12-01,99.0817515565082
2025-07-29,2025-07-29,1992-01-01,99.13196126138679
2025-07-29,2025-07-29,1992-02-01,99.25729507810259
2025-07-29,2025-07-29,1992-03-01,99.4262457824202
2025-07-29,2025-07-29,1992-04-01,99.5795339132176
2025-07-29,2025-07-29,1992-05-01,99.6762590440062
2025-07-29,2025-07-29,1992-06-01,99.7046623961389
2025-07-29,2025-07-29,1992-07-01,99.6929464947142
2025-07-29,2025-07-29,1992-08-01,99.68187382461599
2025-07-29,2025-07-29,1992-09-01,99.7144385281682
2025-07-29,2025-07-29,1992-10-01,99.814628622302
2025-07-29,2025-07-29,1992-11-01,99.96004423209119
2025-07-29,2025-07-29,1992-12-01,100.090501219441
2025-07-29,2025-07-29,1993-01-01,100.153912756428
2025-07-29,2025-07-29,1993-02-01,100.136834879717
2025-07-29,2025-07-29,1993-03-01,100.045661685028
2025-07-29,2025-07-29,1993-04-01,99.91198828890491
2025-07-29,2025-07-29,1993-05-01,99.75624643617529
2025-07-29,2025-07-29,1993-06-01,99.62531370571742
2025-07-29,2025-07-29,1993-07-01,99.55404735306409
2025-07-29,2025-07-29,1993-08-01,99.56807789017721
2025-07-29,2025-07-29,1993-09-01,99.6733325054487
2025-07-29,2025-07-29,1993-10-01,99.85988950350891
2025-07-29,2025-07-29,1993-11-01,100.096826312502
2025-07-29,2025-07-29,1993-12-01,100.3590844721
2025-07-29,2025-07-29,1994-01-01,100.60473305906
2025-07-29,2025-07-29,1994-02-01,100.80516074696699
2025-07-29,2025-07-29,1994-03-01,100.954513077391
2025-07-29,2025-07-29,1994-04-01,101.048920565094
2025-07-29,2025-07-29,1994-05-01,101.091070180717
2025-07-29,2025-07-29,1994-06-01,101.08692535659401
2025-07-29,2025-07-29,1994-07-01,101.05092107178301
2025-07-29,2025-07-29,1994-08-01,100.998050183078
2025-07-29,2025-07-29,1994-09-01,100.92942405820101
2025-07-29,2025-07-29,1994-10-01,100.8374395759
2025-07-29,2025-07-29,1994-11-01,100.699100935792
2025-07-29,2025-07-29,1994-12-01,100.503351449643
2025-07-29,2025-07-29,1995-01-01,100.24522554903099
2025-07-29,2025-07-29,1995-02-01,99.9270593167303
2025-07-29,2025-07-29,1995-03-01,99.5801432255639
2025-07-29,2025-07-29,1995-04-01,99.2576011508272
2025-07-29,2025-07-29,1995-05-01,99.00261940613251
2025-07-29,2025-07-29,1995-06-01,98.83255766588499
2025-07-29,2025-07-29,1995-07-01,98.7343033116206
2025-07-29,2025-07-29,1995-08-01,98.6732557430269
2025-07-29,2025-07-29,1995-09-01,98.62068582192622
2025-07-29,2025-07-29,1995-10-01,98.57647257230629
2025-07-29,2025-07-29,1995-11-01,98.5553591518315
2025-07-29,2025-07-29,1995-12-01,98.57224312999371
